# x_mm,y_mm,z_mm (span-major, chord-minor; 7 x 41)
1.957851550354675751e+01,2.045329376877928595e+01,1.293874220817385101e+01
2.102931795659471703e+01,2.055336036499755537e+01,1.443358313381658320e+01
2.244975410402164329e+01,2.066462142641735866e+01,1.600325331872847912e+01
2.382542533605973034e+01,2.078451286566487966e+01,1.764462764768061476e+01
2.518234261539618402e+01,2.088054469324689677e+01,1.933084955656750381e+01
2.645553890828075438e+01,2.099579721171300051e+01,2.109769858162995604e+01
2.769302460202109728e+01,2.108777895395639135e+01,2.290094386420895489e+01
2.887136905501220951e+01,2.116822583207964925e+01,2.474811417139708425e+01
2.996885586772078369e+01,2.124357584412840794e+01,2.663989224129464617e+01
3.103654929394398820e+01,2.128950071747576445e+01,2.854082702315139741e+01
3.198680938782586836e+01,2.133959815898976586e+01,3.048486869048673498e+01
3.291157208371632947e+01,2.136120475321167334e+01,3.242202778635660820e+01
3.373973273817109941e+01,2.137716064785053760e+01,3.437341648763923985e+01
3.452770698389166171e+01,2.137316327612162681e+01,3.631141696706156807e+01
3.523068995624146282e+01,2.136130372164875624e+01,3.824450912658511470e+01
3.589718694559437040e+01,2.133297974139388842e+01,4.015065709312516873e+01
3.647777308852283795e+01,2.129890043244652276e+01,4.203974824432939528e+01
3.704173731691362548e+01,2.124947545518607228e+01,4.388758910854735973e+01
3.750625866233331607e+01,2.119818265471916874e+01,4.570838476831467290e+01
3.796159957316940847e+01,2.113470344953085700e+01,4.748108447614816896e+01
3.834955633934626462e+01,2.106741918567275107e+01,4.920938588503999966e+01
3.870027829182384949e+01,2.099411938467843797e+01,5.088845448490867085e+01
3.904156185929203815e+01,2.091376768091467397e+01,5.250946055099996812e+01
3.930316162450397144e+01,2.083320577092274561e+01,5.407730294749857336e+01
3.955552534269614995e+01,2.074789380297911379e+01,5.558552419924278354e+01
3.980136068482588030e+01,2.065890730411017984e+01,5.703003949821681573e+01
3.999066075136941834e+01,2.057029071401539966e+01,5.841157127732524401e+01
4.016468365159043685e+01,2.048028073225411205e+01,5.973020232023747411e+01
4.033812895355503514e+01,2.038940983200325263e+01,6.098092129682091667e+01
4.050819916849279423e+01,2.037568738595187057e+01,6.217498891218973256e+01
3.620759278564533279e+00,2.559543020247954104e+01,1.603142638720850832e-01
