
                        S T E P       1


                                INCREMENT     1


 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set DISC and time  0.1000000E+01

        18   2 -6.509287E+06 -1.617643E+06 -1.787533E+07 -2.781596E+06 -5.727171E+04 -4.766773E+05
        18   3 -2.938310E+06  1.911772E+06 -1.234123E+07 -3.416137E+06 -4.737984E+04 -4.733757E+05
        18   4 -3.181928E+06  1.054391E+06 -1.229591E+07 -3.088524E+06 -4.592392E+04 -4.766773E+05
        18   5 -6.319216E+06 -8.138102E+05 -1.804560E+07 -3.109208E+06  5.908739E+04  4.733757E+05
        18   6 -6.509287E+06 -1.617643E+06 -1.787533E+07 -2.781596E+06  5.727171E+04  4.766773E+05
        18   7 -2.938310E+06  1.911772E+06 -1.234123E+07 -3.416137E+06  4.737984E+04  4.733757E+05
        18   8 -3.181928E+06  1.054391E+06 -1.229591E+07 -3.088524E+06  4.592392E+04  4.766773E+05
        19   1 -2.982035E+06 -6.319772E+05 -1.616648E+07 -3.053856E+06 -6.643434E+04 -4.782182E+05
        19   2 -3.155541E+06 -1.421491E+06 -1.595532E+07 -2.963731E+06 -6.449607E+04 -4.791264E+05
        19   3 -5.270870E+05  1.642693E+06 -1.103919E+07 -3.361907E+06 -5.296884E+04 -4.782182E+05
        19   4 -7.590687E+05  7.947036E+05 -1.096447E+07 -3.271782E+06 -5.142343E+04 -4.791264E+05
        19   5 -2.982035E+06 -6.319772E+05 -1.616648E+07 -3.053856E+06  6.643434E+04  4.782182E+05
        19   6 -3.155541E+06 -1.421491E+06 -1.595532E+07 -2.963731E+06  6.449607E+04  4.791264E+05
        19   7 -5.270870E+05  1.642693E+06 -1.103919E+07 -3.361907E+06  5.296884E+04  4.782182E+05
        19   8 -7.590687E+05  7.947036E+05 -1.096447E+07 -3.271782E+06  5.142343E+04  4.791264E+05
        20   1  2.108360E+05 -4.839525E+05 -1.428915E+07 -2.901846E+06 -7.306316E+04 -4.789018E+05
        20   2  7.293522E+04 -1.208420E+06 -1.402435E+07 -3.052858E+06 -7.103402E+04 -4.773800E+05
        20   3  1.718727E+06  1.326010E+06 -9.763834E+06 -3.195174E+06 -5.785883E+04 -4.789018E+05
        20   4  1.517976E+06  5.386916E+05 -9.645688E+06 -3.346186E+06 -5.625195E+04 -4.773800E+05
        20   5  2.108360E+05 -4.839525E+05 -1.428915E+07 -2.901846E+06  7.306316E+04  4.789018E+05
        20   6  7.293522E+04 -1.208420E+06 -1.402435E+07 -3.052858E+06  7.103402E+04  4.773800E+05
        20   7  1.718727E+06  1.326010E+06 -9.763834E+06 -3.195174E+06  5.785883E+04  4.789018E+05
        20   8  1.517976E+06  5.386916E+05 -9.645688E+06 -3.346186E+06  5.625195E+04  4.773800E+05
        21   1  3.022577E+06 -3.925494E+05 -1.250712E+07 -2.630143E+06 -7.825170E+04 -4.754226E+05
        21   2  2.944904E+06 -9.852863E+05 -1.217329E+07 -3.009759E+06 -7.617820E+04 -4.715970E+05
        21   3  3.620128E+06  9.643478E+05 -8.581678E+06 -2.887715E+06 -6.148299E+04 -4.754226E+05
        21   4  3.476319E+06  3.054748E+05 -8.402167E+06 -3.267330E+06 -5.985383E+04 -4.715970E+05
        21   5  3.022577E+06 -3.925494E+05 -1.250712E+07 -2.630143E+06  7.825170E+04  4.754226E+05
        21   6  2.944904E+06 -9.852863E+05 -1.217329E+07 -3.009759E+06  7.617820E+04  4.715970E+05
        21   7  3.620128E+06  9.643478E+05 -8.581678E+06 -2.887715E+06  6.148299E+04  4.754226E+05
        21   8  3.476319E+06  3.054748E+05 -8.402167E+06 -3.267330E+06  5.985383E+04  4.715970E+05
        22   1  5.148836E+06 -3.856294E+05 -1.094249E+07 -2.219068E+06 -8.108166E+04 -4.680903E+05
        22   2  5.161928E+06 -7.627561E+05 -1.052172E+07 -2.790117E+06 -7.902745E+04 -4.623354E+05
        22   3  4.961164E+06  5.689698E+05 -7.572817E+06 -2.414207E+06 -6.315676E+04 -4.680903E+05
        22   4  4.906661E+06  1.242492E+05 -7.309772E+06 -2.985255E+06 -6.155669E+04 -4.623354E+05
        22   5  5.148836E+06 -3.856294E+05 -1.094249E+07 -2.219068E+06  8.108166E+04  4.680903E+05
        22   6  5.161928E+06 -7.627561E+05 -1.052172E+07 -2.790117E+06  7.902745E+04  4.623354E+05
        22   7  4.961164E+06  5.689698E+05 -7.572817E+06 -2.414207E+06  6.315676E+04  4.680903E+05
        22   8  4.906661E+06  1.242492E+05 -7.309772E+06 -2.985255E+06  6.155669E+04  4.623354E+05
        23   1  6.225547E+06 -4.924181E+05 -9.743462E+06 -1.661448E+06 -8.046533E+04 -4.576817E+05
        23   2  6.364046E+06 -5.568205E+05 -9.217395E+06 -2.352036E+06 -7.851244E+04 -4.507221E+05
        23   3  5.502846E+06  1.662678E+05 -6.825141E+06 -1.762914E+06 -6.211879E+04 -4.576817E+05
        23   4  5.575070E+06  3.558978E+04 -6.453718E+06 -2.453502E+06 -6.061117E+04 -4.507221E+05
        23   5  6.225547E+06 -4.924181E+05 -9.743462E+06 -1.661448E+06  8.046533E+04  4.576817E+05
        23   6  6.364046E+06 -5.568205E+05 -9.217395E+06 -2.352036E+06  7.851244E+04  4.507221E+05
        23   7  5.502846E+06  1.662678E+05 -6.825141E+06 -1.762914E+06  6.211879E+04  4.576817E+05
        23   8  5.575070E+06  3.558978E+04 -6.453718E+06 -2.453502E+06  6.061117E+04  4.507221E+05
        24   1  5.866741E+06 -7.293256E+05 -9.069015E+06 -9.867234E+05 -7.525893E+04 -4.456092E+05
        24   2  6.172909E+06 -3.628014E+05 -8.414980E+06 -1.682237E+06 -7.350609E+04 -4.386001E+05
        24   3  5.013947E+06 -1.908816E+05 -6.421407E+06 -9.565405E+05 -5.762096E+04 -4.456092E+05
        24   4  5.258969E+06  1.144970E+05 -5.910046E+06 -1.652054E+06 -5.627891E+04 -4.386001E+05
        24   5  5.866741E+06 -7.293256E+05 -9.069015E+06 -9.867234E+05  7.525893E+04  4.456092E+05
        24   6  6.172909E+06 -3.628014E+05 -8.414980E+06 -1.682237E+06  7.350609E+04  4.386001E+05
        24   7  5.013947E+06 -1.908816E+05 -6.421407E+06 -9.565405E+05  5.762096E+04  4.456092E+05
        24   8  5.258969E+06  1.144970E+05 -5.910046E+06 -1.652054E+06  5.627891E+04  4.386001E+05
        25   1  3.812375E+06 -1.062654E+06 -9.031650E+06 -2.829473E+05 -6.471903E+04 -4.339841E+05
        25   2  4.287459E+06 -2.416729E+05 -8.269017E+06 -8.388027E+05 -6.327011E+04 -4.283824E+05
        25   3  3.346082E+06 -4.170667E+05 -6.413400E+06 -1.099726E+05 -4.917650E+04 -4.339841E+05
        25   4  3.769374E+06  3.521222E+05 -5.771615E+06 -6.658280E+05 -4.807555E+04 -4.283824E+05
        25   5  3.812375E+06 -1.062654E+06 -9.031650E+06 -2.829473E+05  6.471903E+04  4.339841E+05
        25   6  4.287459E+06 -2.416729E+05 -8.269017E+06 -8.388027E+05  6.327011E+04  4.283824E+05
        25   7  3.346082E+06 -4.170667E+05 -6.413400E+06 -1.099726E+05  4.917650E+04  4.339841E+05
        25   8  3.769374E+06  3.521222E+05 -5.771615E+06 -6.658280E+05  4.807555E+04  4.283824E+05
        26   1  1.069761E+06 -1.136754E+06 -9.292746E+06  5.131604E+04 -5.221505E+04 -4.253087E+05
        26   2  1.524587E+06 -2.348004E+05 -8.678611E+06 -2.261091E+05 -5.141232E+04 -4.225129E+05
        26   3  1.094399E+06 -3.273916E+05 -6.619510E+06  3.675017E+05 -3.886918E+04 -4.253087E+05
        26   4  1.518687E+06  5.440234E+05 -6.076632E+06  9.007656E+04 -3.827162E+04 -4.225129E+05
        26   5  1.069761E+06 -1.136754E+06 -9.292746E+06  5.131604E+04  5.221505E+04  4.253087E+05
        26   6  1.524587E+06 -2.348004E+05 -8.678611E+06 -2.261091E+05  5.141232E+04  4.225129E+05
        26   7  1.094399E+06 -3.273916E+05 -6.619510E+06  3.675017E+05  3.886918E+04  4.253087E+05
        26   8  1.518687E+06  5.440234E+05 -6.076632E+06  9.007656E+04  3.827162E+04  4.225129E+05
        27   1 -1.397607E+07 -4.901863E+06 -3.431519E+07 -4.247993E+05 -1.024857E+05 -8.561778E+04
        27   2 -9.206505E+06 -3.379703E+05 -2.298055E+07 -1.636939E+05 -6.940524E+04 -8.824912E+04
        27   3 -6.987155E+06  1.564757E+06 -1.974870E+07 -5.276488E+05 -6.430342E+04 -8.561778E+04
        27   4 -4.052019E+06  4.294226E+06 -1.269438E+07 -2.665435E+05 -4.354750E+04 -8.824912E+04
        27   5 -1.397607E+07 -4.901863E+06 -3.431519E+07 -4.247993E+05  1.024857E+05  8.561778E+04
        27   6 -9.206505E+06 -3.379703E+05 -2.298055E+07 -1.636939E+05  6.940524E+04  8.824912E+04
        27   7 -6.987155E+06  1.564757E+06 -1.974870E+07 -5.276488E+05  6.430342E+04  8.561778E+04
        27   8 -4.052019E+06  4.294226E+06 -1.269438E+07 -2.665435E+05  4.354750E+04  8.824912E+04
        28   1 -1.648183E+07 -2.669957E+06 -2.306628E+07 -1.113438E+06 -3.317797E+04 -9.356361E+04
        28   2 -1.550011E+07 -1.742463E+06 -2.072135E+07  6.621038E+04 -2.630901E+04 -1.054517E+05
        28   3 -8.715879E+06  2.736342E+06 -1.281123E+07 -1.140559E+06 -2.063586E+04 -9.356361E+04
        28   4 -8.120645E+06  3.277342E+06 -1.136812E+07  3.908975E+04 -1.636354E+04 -1.054517E+05
        28   5 -1.648183E+07 -2.669957E+06 -2.306628E+07 -1.113438E+06  3.317797E+04  9.356361E+04
        28   6 -1.550011E+07 -1.742463E+06 -2.072135E+07  6.621038E+04  2.630901E+04  1.054517E+05
        28   7 -8.715879E+06  2.736342E+06 -1.281123E+07 -1.140559E+06  2.063586E+04  9.356361E+04
        28   8 -8.120645E+06  3.277342E+06 -1.136812E+07  3.908975E+04  1.636354E+04  1.054517E+05
        29   1 -1.756263E+07 -2.389200E+06 -2.076293E+07 -1.671212E+06 -1.612580E+04 -1.152315E+05
        29   2 -1.718063E+07 -1.985547E+06 -1.989324E+07 -1.995770E+05 -1.366841E+04 -1.300622E+05
        29   3 -9.327065E+06  2.902649E+06 -1.135900E+07 -1.660386E+06 -1.023860E+04 -1.152315E+05
        29   4 -9.078595E+06  3.172769E+06 -1.080089E+07 -1.887505E+05 -8.678359E+03 -1.300622E+05
        29   5 -1.756263E+07 -2.389200E+06 -2.076293E+07 -1.671212E+06  1.612580E+04  1.152315E+05
        29   6 -1.718063E+07 -1.985547E+06 -1.989324E+07 -1.995770E+05  1.366841E+04  1.300622E+05
        29   7 -9.327065E+06  2.902649E+06 -1.135900E+07 -1.660386E+06  1.023860E+04  1.152315E+05
        29   8 -9.078595E+06  3.172769E+06 -1.080089E+07 -1.887505E+05  8.678359E+03  1.300622E+05
        30   1 -1.783511E+07 -2.155678E+06 -1.981812E+07 -2.023424E+06 -9.992086E+03 -1.412101E+05
        30   2 -1.766624E+07 -2.000716E+06 -1.941017E+07 -4.728733E+05 -8.787383E+03 -1.568361E+05
        30   3 -9.525431E+06  3.052430E+06 -1.076745E+07 -2.030383E+06 -6.258332E+03 -1.412101E+05
        30   4 -9.423559E+06  3.140387E+06 -1.051583E+07 -4.798318E+05 -5.503791E+03 -1.568361E+05
        30   5 -1.783511E+07 -2.155678E+06 -1.981812E+07 -2.023424E+06  9.992086E+03  1.412101E+05
        30   6 -1.766624E+07 -2.000716E+06 -1.941017E+07 -4.728733E+05  8.787383E+03  1.568361E+05
        30   7 -9.525431E+06  3.052430E+06 -1.076745E+07 -2.030383E+06  6.258332E+03  1.412101E+05
        30   8 -9.423559E+06  3.140387E+06 -1.051583E+07 -4.798318E+05  5.503791E+03  1.568361E+05
        31   1 -1.783987E+07 -2.037418E+06 -1.929737E+07 -2.377038E+06 -7.344081E+03 -1.683532E+05
