t_s,N_rpm,N_frac,EGT_K,T04_K,P3_Pa,Wf_kg_s,thrust_N,W_kg_s,vib_um,T_metal_K
15.00,36032,0.4970,805.2,845.3,135088,0.00379,37.4,0.3221,0.7,659.7
15.05,36047,0.4972,803.3,843.3,135088,0.00378,37.4,0.3224,0.7,659.4
15.10,36059,0.4974,801.6,841.5,135086,0.00377,37.4,0.3227,0.7,659.1
15.15,36071,0.4975,800.0,839.9,135084,0.00376,37.4,0.3229,0.7,658.8
15.20,36081,0.4977,798.6,838.4,135082,0.00375,37.4,0.3231,0.7,658.5
15.25,36090,0.4978,797.3,837.1,135079,0.00374,37.4,0.3233,0.7,658.2
15.30,36098,0.4979,796.1,835.8,135076,0.00373,37.4,0.3235,0.7,657.9
15.35,36105,0.4980,795.0,834.7,135073,0.00373,37.3,0.3237,0.7,657.6
15.40,36111,0.4981,794.0,833.7,135070,0.00372,37.3,0.3238,0.7,657.2
15.45,36117,0.4982,793.2,832.8,135067,0.00372,37.3,0.3239,0.7,656.9
15.50,36121,0.4982,792.4,832.0,135064,0.00371,37.3,0.3240,0.7,656.6
15.55,36125,0.4983,791.7,831.3,135060,0.00371,37.3,0.3241,0.7,656.3
15.60,36129,0.4983,791.1,830.7,135057,0.00370,37.3,0.3242,0.7,656.0
15.65,36132,0.4984,790.5,830.1,135054,0.00370,37.3,0.3243,0.7,655.6
15.70,36134,0.4984,790.0,829.6,135051,0.00370,37.3,0.3243,0.7,655.3
15.75,36136,0.4984,790.0,829.6,135056,0.00370,37.3,0.3244,0.7,655.0
15.80,36138,0.4985,789.2,828.8,135046,0.00369,37.3,0.3245,0.7,654.7
15.85,36140,0.4985,789.2,828.8,135049,0.00369,37.3,0.3245,0.7,654.4
15.90,36141,0.4985,788.6,828.1,135041,0.00369,37.3,0.3245,0.7,654.0
15.95,36142,0.4985,788.6,828.1,135043,0.00369,37.3,0.3245,0.7,653.7
16.00,36142,0.4985,788.1,827.6,135036,0.00368,37.2,0.3246,0.7,653.4
16.05,36143,0.4985,788.1,827.6,135038,0.00368,37.2,0.3246,0.7,653.1
16.10,36144,0.4985,788.1,827.6,135039,0.00368,37.2,0.3246,0.7,652.8
16.15,36144,0.4985,787.6,827.1,135031,0.00368,37.2,0.3246,0.7,652.5
16.20,36144,0.4985,787.6,827.1,135031,0.00368,37.2,0.3246,0.7,652.2
16.25,36144,0.4985,787.6,827.1,135031,0.00368,37.2,0.3247,0.7,651.9
16.30,36144,0.4985,787.6,827.1,135031,0.00368,37.2,0.3247,0.7,651.6
16.35,36144,0.4985,787.6,827.1,135031,0.00368,37.2,0.3247,0.7,651.2
16.40,36144,0.4985,787.6,827.1,135031,0.00368,37.2,0.3247,0.7,650.9
16.45,36143,0.4985,787.1,826.6,135022,0.00368,37.2,0.3247,0.7,650.6
16.50,36143,0.4985,787.1,826.6,135021,0.00368,37.2,0.3247,0.7,650.3
16.55,36142,0.4985,787.1,826.6,135020,0.00368,37.2,0.3247,0.7,650.0
16.60,36142,0.4985,787.1,826.6,135020,0.00368,37.2,0.3247,0.7,649.7
16.65,36142,0.4985,787.1,826.6,135019,0.00368,37.2,0.3247,0.7,649.5
16.70,36141,0.4985,787.1,826.6,135018,0.00368,37.2,0.3247,0.7,649.2
16.75,36141,0.4985,787.1,826.6,135017,0.00368,37.2,0.3247,0.7,648.9
16.80,36140,0.4985,787.1,826.6,135016,0.00368,37.2,0.3247,0.7,648.6
16.85,36140,0.4985,787.1,826.6,135015,0.00368,37.2,0.3247,0.7,648.3
16.90,36139,0.4985,787.1,826.6,135014,0.00368,37.2,0.3247,0.7,648.0
16.95,36139,0.4985,787.1,826.6,135013,0.00368,37.2,0.3247,0.7,647.7
17.00,36138,0.4985,787.1,826.6,135012,0.00368,37.2,0.3246,0.7,647.4
17.05,36138,0.4984,787.1,826.6,135011,0.00367,37.2,0.3246,0.7,647.2
17.10,36137,0.4984,787.1,826.6,135010,0.00367,37.2,0.3246,0.7,646.9
17.15,36136,0.4984,787.1,826.6,135009,0.00367,37.2,0.3246,0.7,646.6
17.20,36136,0.4984,787.1,826.6,135008,0.00367,37.2,0.3246,0.7,646.3
17.25,36135,0.4984,787.1,826.6,135007,0.00367,37.2,0.3246,0.7,646.1
17.30,36135,0.4984,787.1,826.6,135006,0.00367,37.2,0.3246,0.7,645.8
17.35,36134,0.4984,787.1,826.6,135005,0.00367,37.2,0.3246,0.7,645.5
17.40,36134,0.4984,787.1,826.6,135004,0.00367,37.2,0.3246,0.7,645.3
17.45,36133,0.4984,787.1,826.6,135002,0.00367,37.2,0.3246,0.7,645.0
17.50,36133,0.4984,787.1,826.6,135001,0.00367,37.2,0.3246,0.7,644.7
17.55,36132,0.4984,787.1,826.6,135000,0.00367,37.2,0.3246,0.7,644.5
17.60,36131,0.4984,787.1,826.6,134999,0.00367,37.2,0.3246,0.7,644.2
17.65,36131,0.4984,787.2,826.6,134998,0.00367,37.2,0.3246,0.7,643.9
17.70,36130,0.4983,787.2,826.6,134997,0.00367,37.2,0.3246,0.7,643.7
17.75,36129,0.4983,787.2,826.6,134995,0.00367,37.2,0.3246,0.7,643.4
17.80,36129,0.4983,787.2,826.6,134994,0.00367,37.2,0.3246,0.7,643.2
17.85,36129,0.4983,787.7,827.1,135002,0.00368,37.2,0.3245,0.7,642.9
17.90,36129,0.4983,787.7,827.1,135002,0.00368,37.2,0.3245,0.7,642.7
17.95,36129,0.4983,787.7,827.1,135002,0.00368,37.2,0.3245,0.7,642.4
18.00,36128,0.4983,787.7,827.1,135002,0.00368,37.2,0.3245,0.7,642.2
18.05,36128,0.4983,787.7,827.1,135002,0.00368,37.2,0.3245,0.7,641.9
18.10,36128,0.4983,787.7,827.1,135001,0.00368,37.2,0.3245,0.7,641.7
18.15,36128,0.4983,787.7,827.1,135001,0.00368,37.2,0.3245,0.7,641.4
18.20,36128,0.4983,787.7,827.1,135001,0.00368,37.2,0.3245,0.7,641.2
18.25,36128,0.4983,787.7,827.1,135001,0.00368,37.2,0.3245,0.7,641.0
18.30,36128,0.4983,787.7,827.1,135000,0.00368,37.2,0.3245,0.7,640.7
18.35,36128,0.4983,787.7,827.1,135000,0.00368,37.2,0.3245,0.7,640.5
18.40,36128,0.4983,787.7,827.1,135000,0.00368,37.2,0.3245,0.7,640.3
18.45,36127,0.4983,787.7,827.1,135000,0.00368,37.2,0.3245,0.7,640.0
18.50,36127,0.4983,787.7,827.1,135000,0.00368,37.2,0.3245,0.7,639.8
18.55,36127,0.4983,787.7,827.1,134999,0.00368,37.2,0.3245,0.7,639.6
18.60,36127,0.4983,787.7,827.1,134999,0.00368,37.2,0.3245,0.7,639.3
18.65,36127,0.4983,787.7,827.1,134999,0.00368,37.2,0.3245,0.7,639.1
18.70,36127,0.4983,787.7,827.1,134999,0.00368,37.2,0.3245,0.7,638.9
18.75,36127,0.4983,787.7,827.1,134998,0.00368,37.2,0.3245,0.7,638.7
18.80,36126,0.4983,787.7,827.1,134998,0.00368,37.2,0.3245,0.7,638.4
18.85,36126,0.4983,787.7,827.1,134998,0.00368,37.2,0.3245,0.7,638.2
18.90,36126,0.4983,787.7,827.1,134998,0.00368,37.2,0.3245,0.7,638.0
18.95,36126,0.4983,787.7,827.1,134997,0.00368,37.2,0.3245,0.7,637.8
19.00,36126,0.4983,787.7,827.1,134997,0.00368,37.2,0.3245,0.7,637.6
19.05,36126,0.4983,787.7,827.1,134997,0.00368,37.2,0.3245,0.7,637.3
19.10,36126,0.4983,787.7,827.1,134996,0.00368,37.2,0.3245,0.7,637.1
19.15,36126,0.4983,787.7,827.1,134996,0.00368,37.2,0.3245,0.7,636.9
19.20,36125,0.4983,787.7,827.1,134996,0.00368,37.2,0.3245,0.7,636.7
19.25,36125,0.4983,787.7,827.1,134996,0.00368,37.2,0.3245,0.7,636.5
19.30,36125,0.4983,787.7,827.1,134995,0.00368,37.2,0.3245,0.7,636.3
19.35,36125,0.4983,787.7,827.1,134995,0.00368,37.2,0.3245,0.7,636.1
19.40,36125,0.4983,787.7,827.1,134995,0.00368,37.2,0.3245,0.7,635.9
19.45,36125,0.4983,787.7,827.1,134994,0.00368,37.2,0.3245,0.7,635.7
19.50,36124,0.4983,787.7,827.1,134994,0.00368,37.2,0.3245,0.7,635.5
19.55,36124,0.4983,787.7,827.1,134994,0.00368,37.2,0.3245,0.7,635.2
19.60,36124,0.4983,787.7,827.1,134993,0.00368,37.2,0.3245,0.7,635.0
19.65,36124,0.4983,787.7,827.1,134993,0.00368,37.2,0.3245,0.7,634.8
19.70,36124,0.4983,787.7,827.1,134993,0.00368,37.2,0.3245,0.7,634.6
19.75,36124,0.4983,787.7,827.1,134992,0.00368,37.2,0.3245,0.7,634.5
19.80,36123,0.4983,787.7,827.1,134992,0.00368,37.2,0.3245,0.7,634.3
19.85,36124,0.4983,788.1,827.6,135000,0.00368,37.2,0.3244,0.7,634.1
19.90,36124,0.4983,788.1,827.6,135001,0.00368,37.2,0.3244,0.7,633.9
19.95,36124,0.4983,788.1,827.6,135002,0.00368,37.2,0.3244,0.7,633.7
20.00,36125,0.4983,788.1,827.6,135002,0.00368,37.2,0.3244,0.7,633.5
20.05,36125,0.4983,788.1,827.6,135003,0.00368,37.2,0.3244,0.7,633.3
20.10,36125,0.4983,788.1,827.6,135004,0.00368,37.2,0.3245,0.7,633.1
20.15,36126,0.4983,788.1,827.6,135004,0.00368,37.2,0.3245,0.7,632.9
20.20,36126,0.4983,788.1,827.6,135005,0.00368,37.2,0.3245,0.7,632.7
20.25,36126,0.4983,788.1,827.6,135006,0.00368,37.2,0.3245,0.7,632.6
20.30,36127,0.4983,788.1,827.6,135006,0.00368,37.2,0.3245,0.7,632.4
20.35,36127,0.4983,788.1,827.6,135007,0.00368,37.2,0.3245,0.7,632.2
20.40,36128,0.4983,788.1,827.6,135008,0.00368,37.2,0.3245,0.7,632.0
20.45,36128,0.4983,788.1,827.6,135009,0.00368,37.2,0.3245,0.7,631.8
20.50,36128,0.4983,788.1,827.6,135009,0.00368,37.2,0.3245,0.7,631.6
20.55,36129,0.4983,788.1,827.6,135010,0.00368,37.2,0.3245,0.7,631.5
20.60,36129,0.4983,788.1,827.6,135011,0.00368,37.2,0.3245,0.7,631.3
20.65,36130,0.4983,788.1,827.6,135012,0.00368,37.2,0.3245,0.7,631.1
20.70,36130,0.4983,788.1,827.6,135012,0.00368,37.2,0.3245,0.7,630.9
20.75,36130,0.4983,788.1,827.6,135013,0.00368,37.2,0.3245,0.7,630.8
20.80,36131,0.4984,788.1,827.6,135014,0.00368,37.2,0.3245,0.7,630.6
20.85,36131,0.4984,788.1,827.6,135015,0.00368,37.2,0.3245,0.7,630.4
20.90,36132,0.4984,788.1,827.6,135016,0.00368,37.2,0.3245,0.7,630.3
20.95,36132,0.4984,788.1,827.6,135016,0.00368,37.2,0.3245,0.7,630.1
21.00,36132,0.4984,788.1,827.6,135017,0.00368,37.2,0.3245,0.7,629.9
21.05,36133,0.4984,788.1,827.6,135018,0.00368,37.2,0.3245,0.7,629.8
21.10,36133,0.4984,788.1,827.6,135019,0.00368,37.2,0.3245,0.7,629.6
21.15,36134,0.4984,788.1,827.6,135020,0.00368,37.2,0.3245,0.7,629.4
21.20,36134,0.4984,788.1,827.6,135021,0.00368,37.2,0.3245,0.7,629.3
21.25,36134,0.4984,787.6,827.1,135013,0.00368,37.2,0.3246,0.7,629.1
21.30,36134,0.4984,787.6,827.1,135013,0.00368,37.2,0.3246,0.7,628.9
21.35,36134,0.4984,787.6,827.1,135013,0.00368,37.2,0.3246,0.7,628.8
21.40,36134,0.4984,787.6,827.1,135013,0.00368,37.2,0.3246,0.7,628.6
21.45,36134,0.4984,787.6,827.1,135013,0.00368,37.2,0.3246,0.7,628.5
21.50,36134,0.4984,787.6,827.1,135012,0.00368,37.2,0.3246,0.7,628.3
21.55,36134,0.4984,787.6,827.1,135012,0.00368,37.2,0.3246,0.7,628.1
21.60,36134,0.4984,787.6,827.1,135012,0.00368,37.2,0.3246,0.7,628.0
21.65,36134,0.4984,787.6,827.1,135012,0.00368,37.2,0.3246,0.7,627.8
21.70,36134,0.4984,787.6,827.1,135012,0.00368,37.2,0.3246,0.7,627.7
21.75,36134,0.4984,787.6,827.1,135012,0.00368,37.2,0.3246,0.7,627.5
21.80,36134,0.4984,787.6,827.1,135012,0.00368,37.2,0.3246,0.7,627.4
21.85,36134,0.4984,787.6,827.1,135012,0.00368,37.2,0.3246,0.7,627.2
21.90,36134,0.4984,787.6,827.1,135012,0.00368,37.2,0.3246,0.7,627.1
21.95,36134,0.4984,787.6,827.1,135012,0.00368,37.2,0.3246,0.7,626.9
22.00,36134,0.4984,787.6,827.1,135012,0.00368,37.2,0.3246,0.7,626.8
22.05,36134,0.4984,787.6,827.1,135011,0.00368,37.2,0.3246,0.7,626.6
22.10,36133,0.4984,787.6,827.1,135011,0.00368,37.2,0.3246,0.7,626.5
22.15,36133,0.4984,787.6,827.1,135011,0.00368,37.2,0.3246,0.7,626.3
22.20,36133,0.4984,787.6,827.1,135011,0.00368,37.2,0.3246,0.7,626.2
22.25,36133,0.4984,787.6,827.1,135011,0.00368,37.2,0.3246,0.7,626.0
22.30,36133,0.4984,787.6,827.1,135011,0.00368,37.2,0.3246,0.7,625.9
22.35,36133,0.4984,787.6,827.1,135011,0.00368,37.2,0.3246,0.7,625.7
22.40,36133,0.4984,787.6,827.1,135011,0.00368,37.2,0.3246,0.7,625.6
22.45,36133,0.4984,787.6,827.1,135011,0.00368,37.2,0.3246,0.7,625.4
22.50,36133,0.4984,787.6,827.1,135011,0.00368,37.2,0.3246,0.7,625.3
22.55,36133,0.4984,787.6,827.1,135010,0.00368,37.2,0.3246,0.7,625.2
22.60,36133,0.4984,787.6,827.1,135010,0.00368,37.2,0.3246,0.7,625.0
22.65,36133,0.4984,787.6,827.1,135010,0.00368,37.2,0.3246,0.7,624.9
22.70,36133,0.4984,787.6,827.1,135010,0.00368,37.2,0.3246,0.7,624.8
22.75,36133,0.4984,787.6,827.1,135010,0.00368,37.2,0.3246,0.7,624.6
22.80,36133,0.4984,787.6,827.1,135010,0.00368,37.2,0.3246,0.7,624.5
22.85,36133,0.4984,787.6,827.1,135010,0.00368,37.2,0.3246,0.7,624.3
22.90,36133,0.4984,787.6,827.1,135010,0.00368,37.2,0.3246,0.7,624.2
22.95,36133,0.4984,787.6,827.1,135010,0.00368,37.2,0.3246,0.7,624.1
23.00,36132,0.4984,787.6,827.1,135009,0.00368,37.2,0.3246,0.7,623.9
23.05,36132,0.4984,787.6,827.1,135009,0.00368,37.2,0.3246,0.7,623.8
23.10,36132,0.4984,787.6,827.1,135009,0.00368,37.2,0.3246,0.7,623.7
23.15,36132,0.4984,787.6,827.1,135009,0.00368,37.2,0.3246,0.7,623.6
23.20,36132,0.4984,787.6,827.1,135009,0.00368,37.2,0.3246,0.7,623.4
23.25,36132,0.4984,787.7,827.1,135009,0.00368,37.2,0.3246,0.7,623.3
23.30,36132,0.4984,787.7,827.1,135009,0.00368,37.2,0.3246,0.7,623.2
23.35,36132,0.4984,787.7,827.1,135009,0.00368,37.2,0.3246,0.7,623.0
23.40,36132,0.4984,787.7,827.1,135008,0.00368,37.2,0.3246,0.7,622.9
23.45,36132,0.4984,787.7,827.1,135008,0.00368,37.2,0.3246,0.7,622.8
23.50,36132,0.4984,787.7,827.1,135008,0.00368,37.2,0.3245,0.7,622.7
23.55,36132,0.4984,787.7,827.1,135008,0.00368,37.2,0.3245,0.7,622.6
23.60,36132,0.4984,787.7,827.1,135008,0.00368,37.2,0.3245,0.7,622.4
23.65,36132,0.4984,787.7,827.1,135008,0.00368,37.2,0.3245,0.7,622.3
23.70,36132,0.4984,787.7,827.1,135008,0.00368,37.2,0.3245,0.7,622.2
23.75,36131,0.4984,787.7,827.1,135008,0.00368,37.2,0.3245,0.7,622.1
23.80,36131,0.4984,787.7,827.1,135007,0.00368,37.2,0.3245,0.7,621.9
23.85,36131,0.4984,787.7,827.1,135007,0.00368,37.2,0.3245,0.7,621.8
23.90,36131,0.4984,787.7,827.1,135007,0.00368,37.2,0.3245,0.7,621.7
23.95,36131,0.4984,787.7,827.1,135007,0.00368,37.2,0.3245,0.7,621.6
24.00,36131,0.4984,787.7,827.1,135007,0.00368,37.2,0.3245,0.7,621.5
24.05,36131,0.4984,787.7,827.1,135007,0.00368,37.2,0.3245,0.7,621.4
24.10,36131,0.4984,787.7,827.1,135006,0.00368,37.2,0.3245,0.7,621.2
24.15,36131,0.4984,787.7,827.1,135006,0.00368,37.2,0.3245,0.7,621.1
24.20,36131,0.4984,787.7,827.1,135006,0.00368,37.2,0.3245,0.7,621.0
24.25,36131,0.4984,787.7,827.1,135006,0.00368,37.2,0.3245,0.7,620.9
24.30,36131,0.4984,787.7,827.1,135006,0.00368,37.2,0.3245,0.7,620.8
24.35,36130,0.4984,787.7,827.1,135006,0.00368,37.2,0.3245,0.7,620.7
24.40,36130,0.4984,787.7,827.1,135005,0.00368,37.2,0.3245,0.7,620.6
24.45,36130,0.4983,787.7,827.1,135005,0.00368,37.2,0.3245,0.7,620.5
24.50,36130,0.4983,787.7,827.1,135005,0.00368,37.2,0.3245,0.7,620.4
24.55,36130,0.4983,787.7,827.1,135005,0.00368,37.2,0.3245,0.7,620.2
24.60,36130,0.4983,787.7,827.1,135005,0.00368,37.2,0.3245,0.7,620.1
24.65,36130,0.4983,787.7,827.1,135005,0.00368,37.2,0.3245,0.7,620.0
24.70,36130,0.4983,787.7,827.1,135004,0.00368,37.2,0.3245,0.7,619.9
24.75,36130,0.4983,787.7,827.1,135004,0.00368,37.2,0.3245,0.7,619.8
24.80,36130,0.4983,787.7,827.1,135004,0.00368,37.2,0.3245,0.7,619.7
24.85,36130,0.4983,787.7,827.1,135004,0.00368,37.2,0.3245,0.7,619.6
24.90,36129,0.4983,787.7,827.1,135004,0.00368,37.2,0.3245,0.7,619.5
24.95,36129,0.4983,787.7,827.1,135003,0.00368,37.2,0.3245,0.7,619.4
25.00,36129,0.4983,787.7,827.1,135003,0.00368,37.2,0.3245,0.7,619.3
25.05,36129,0.4983,787.7,827.1,135003,0.00368,37.2,0.3245,0.7,619.2
25.10,36129,0.4983,787.7,827.1,135003,0.00368,37.2,0.3245,0.7,619.1
25.15,36129,0.4983,787.7,827.1,135003,0.00368,37.2,0.3245,0.7,619.0
25.20,36129,0.4983,787.7,827.1,135002,0.00368,37.2,0.3245,0.7,618.9
25.25,36129,0.4983,787.7,827.1,135002,0.00368,37.2,0.3245,0.7,618.8
25.30,36129,0.4983,787.7,827.1,135002,0.00368,37.2,0.3245,0.7,618.7
25.35,36128,0.4983,787.7,827.1,135002,0.00368,37.2,0.3245,0.7,618.6
25.40,36128,0.4983,787.7,827.1,135002,0.00368,37.2,0.3245,0.7,618.5
25.45,36128,0.4983,787.7,827.1,135001,0.00368,37.2,0.3245,0.7,618.4
25.50,36128,0.4983,787.7,827.1,135001,0.00368,37.2,0.3245,0.7,618.3
25.55,36128,0.4983,787.7,827.1,135001,0.00368,37.2,0.3245,0.7,618.2
25.60,36128,0.4983,787.7,827.1,135001,0.00368,37.2,0.3245,0.7,618.1
25.65,36128,0.4983,787.7,827.1,135000,0.00368,37.2,0.3245,0.7,618.0
25.70,36128,0.4983,787.7,827.1,135000,0.00368,37.2,0.3245,0.7,617.9
25.75,36128,0.4983,787.7,827.1,135000,0.00368,37.2,0.3245,0.7,617.8
25.80,36127,0.4983,787.7,827.1,135000,0.00368,37.2,0.3245,0.7,617.7
25.85,36127,0.4983,787.7,827.1,135000,0.00368,37.2,0.3245,0.7,617.6
25.90,36127,0.4983,787.7,827.1,134999,0.00368,37.2,0.3245,0.7,617.6
25.95,36127,0.4983,787.7,827.1,134999,0.00368,37.2,0.3245,0.7,617.5
26.00,36127,0.4983,787.7,827.1,134999,0.00368,37.2,0.3245,0.7,617.4
26.05,36127,0.4983,787.7,827.1,134999,0.00368,37.2,0.3245,0.7,617.3
26.10,36127,0.4983,787.7,827.1,134998,0.00368,37.2,0.3245,0.7,617.2
26.15,36127,0.4983,787.7,827.1,134998,0.00368,37.2,0.3245,0.7,617.1
26.20,36126,0.4983,787.7,827.1,134998,0.00368,37.2,0.3245,0.7,617.0
26.25,36126,0.4983,787.7,827.1,134997,0.00368,37.2,0.3245,0.7,616.9
26.30,36126,0.4983,787.7,827.1,134997,0.00368,37.2,0.3245,0.7,616.8
26.35,36126,0.4983,787.7,827.1,134997,0.00368,37.2,0.3245,0.7,616.8
26.40,36126,0.4983,787.7,827.1,134997,0.00368,37.2,0.3245,0.7,616.7
26.45,36126,0.4983,787.7,827.1,134996,0.00368,37.2,0.3245,0.7,616.6
26.50,36125,0.4983,787.7,827.1,134996,0.00368,37.2,0.3245,0.7,616.5
26.55,36125,0.4983,787.7,827.1,134996,0.00368,37.2,0.3245,0.7,616.4
26.60,36125,0.4983,787.7,827.1,134995,0.00368,37.2,0.3245,0.7,616.3
26.65,36125,0.4983,787.7,827.1,134995,0.00368,37.2,0.3245,0.7,616.2
26.70,36125,0.4983,787.7,827.1,134995,0.00368,37.2,0.3245,0.7,616.2
26.75,36125,0.4983,787.7,827.1,134995,0.00368,37.2,0.3245,0.7,616.1
26.80,36125,0.4983,787.7,827.1,134994,0.00368,37.2,0.3245,0.7,616.0
26.85,36124,0.4983,787.7,827.1,134994,0.00368,37.2,0.3245,0.7,615.9
26.90,36124,0.4983,787.7,827.1,134994,0.00368,37.2,0.3245,0.7,615.8
26.95,36124,0.4983,787.7,827.1,134993,0.00368,37.2,0.3245,0.7,615.8
27.00,36124,0.4983,787.7,827.1,134993,0.00368,37.2,0.3245,0.7,615.7
27.05,36124,0.4983,787.7,827.1,134993,0.00368,37.2,0.3245,0.7,615.6
27.10,36124,0.4983,787.7,827.1,134992,0.00368,37.2,0.3245,0.7,615.5
27.15,36123,0.4983,787.7,827.1,134992,0.00368,37.2,0.3245,0.7,615.4
27.20,36124,0.4983,788.2,827.6,135000,0.00368,37.2,0.3244,0.7,615.4
27.25,36124,0.4983,788.2,827.6,135001,0.00368,37.2,0.3244,0.7,615.3
27.30,36124,0.4983,788.2,827.6,135002,0.00368,37.2,0.3244,0.7,615.2
27.35,36125,0.4983,788.2,827.6,135002,0.00368,37.2,0.3244,0.7,615.1
27.40,36125,0.4983,788.2,827.6,135003,0.00368,37.2,0.3244,0.7,615.1
27.45,36125,0.4983,788.1,827.6,135004,0.00368,37.2,0.3245,0.7,615.0
27.50,36126,0.4983,788.1,827.6,135004,0.00368,37.2,0.3245,0.7,614.9
27.55,36126,0.4983,788.1,827.6,135005,0.00368,37.2,0.3245,0.7,614.8
27.60,36126,0.4983,788.1,827.6,135006,0.00368,37.2,0.3245,0.7,614.8
27.65,36127,0.4983,788.1,827.6,135006,0.00368,37.2,0.3245,0.7,614.7
27.70,36127,0.4983,788.1,827.6,135007,0.00368,37.2,0.3245,0.7,614.6
27.75,36128,0.4983,788.1,827.6,135008,0.00368,37.2,0.3245,0.7,614.6
27.80,36128,0.4983,788.1,827.6,135009,0.00368,37.2,0.3245,0.7,614.5
27.85,36128,0.4983,788.1,827.6,135009,0.00368,37.2,0.3245,0.7,614.4
27.90,36129,0.4983,788.1,827.6,135010,0.00368,37.2,0.3245,0.7,614.3
27.95,36129,0.4983,788.1,827.6,135011,0.00368,37.2,0.3245,0.7,614.3
28.00,36129,0.4983,788.1,827.6,135012,0.00368,37.2,0.3245,0.7,614.2
28.05,36130,0.4983,788.1,827.6,135012,0.00368,37.2,0.3245,0.7,614.1
28.10,36130,0.4983,788.1,827.6,135013,0.00368,37.2,0.3245,0.7,614.1
28.15,36131,0.4984,788.1,827.6,135014,0.00368,37.2,0.3245,0.7,614.0
28.20,36131,0.4984,788.1,827.6,135015,0.00368,37.2,0.3245,0.7,613.9
28.25,36132,0.4984,788.1,827.6,135016,0.00368,37.2,0.3245,0.7,613.9
28.30,36132,0.4984,788.1,827.6,135016,0.00368,37.2,0.3245,0.7,613.8
28.35,36132,0.4984,788.1,827.6,135017,0.00368,37.2,0.3245,0.7,613.7
28.40,36133,0.4984,788.1,827.6,135018,0.00368,37.2,0.3245,0.7,613.7
28.45,36133,0.4984,788.1,827.6,135019,0.00368,37.2,0.3245,0.7,613.6
28.50,36134,0.4984,788.1,827.6,135020,0.00368,37.2,0.3245,0.7,613.5
28.55,36134,0.4984,788.1,827.6,135021,0.00368,37.2,0.3245,0.7,613.5
28.60,36134,0.4984,787.6,827.1,135013,0.00368,37.2,0.3246,0.7,613.4
28.65,36134,0.4984,787.6,827.1,135013,0.00368,37.2,0.3246,0.7,613.3
28.70,36134,0.4984,787.6,827.1,135013,0.00368,37.2,0.3246,0.7,613.3
28.75,36134,0.4984,787.6,827.1,135013,0.00368,37.2,0.3246,0.7,613.2
28.80,36134,0.4984,787.6,827.1,135013,0.00368,37.2,0.3246,0.7,613.2
28.85,36134,0.4984,787.6,827.1,135012,0.00368,37.2,0.3246,0.7,613.1
28.90,36134,0.4984,787.6,827.1,135012,0.00368,37.2,0.3246,0.7,613.0
28.95,36134,0.4984,787.6,827.1,135012,0.00368,37.2,0.3246,0.7,613.0
29.00,36134,0.4984,787.6,827.1,135012,0.00368,37.2,0.3246,0.7,612.9
29.05,36134,0.4984,787.6,827.1,135012,0.00368,37.2,0.3246,0.7,612.8
29.10,36134,0.4984,787.6,827.1,135012,0.00368,37.2,0.3246,0.7,612.8
29.15,36134,0.4984,787.6,827.1,135012,0.00368,37.2,0.3246,0.7,612.7
29.20,36134,0.4984,787.6,827.1,135012,0.00368,37.2,0.3246,0.7,612.7
29.25,36134,0.4984,787.6,827.1,135012,0.00368,37.2,0.3246,0.7,612.6
29.30,36134,0.4984,787.6,827.1,135012,0.00368,37.2,0.3246,0.7,612.5
29.35,36134,0.4984,787.6,827.1,135012,0.00368,37.2,0.3246,0.7,612.5
29.40,36134,0.4984,787.6,827.1,135012,0.00368,37.2,0.3246,0.7,612.4
29.45,36133,0.4984,787.6,827.1,135011,0.00368,37.2,0.3246,0.7,612.4
29.50,36133,0.4984,787.6,827.1,135011,0.00368,37.2,0.3246,0.7,612.3
29.55,36133,0.4984,787.6,827.1,135011,0.00368,37.2,0.3246,0.7,612.2
29.60,36133,0.4984,787.6,827.1,135011,0.00368,37.2,0.3246,0.7,612.2
29.65,36133,0.4984,787.6,827.1,135011,0.00368,37.2,0.3246,0.7,612.1
29.70,36133,0.4984,787.6,827.1,135011,0.00368,37.2,0.3246,0.7,612.1
29.75,36133,0.4984,787.6,827.1,135011,0.00368,37.2,0.3246,0.7,612.0
29.80,36133,0.4984,787.6,827.1,135011,0.00368,37.2,0.3246,0.7,611.9
29.85,36133,0.4984,787.6,827.1,135011,0.00368,37.2,0.3246,0.7,611.9
29.90,36133,0.4984,787.6,827.1,135011,0.00368,37.2,0.3246,0.7,611.8
29.95,36133,0.4984,787.6,827.1,135010,0.00368,37.2,0.3246,0.7,611.8
30.00,36133,0.4984,787.6,827.1,135010,0.00368,37.2,0.3246,0.7,611.7
30.05,36133,0.4984,787.6,827.1,135010,0.00368,37.2,0.3246,0.7,611.7
30.10,36133,0.4984,787.6,827.1,135010,0.00368,37.2,0.3246,0.7,611.6
30.15,36133,0.4984,787.6,827.1,135010,0.00368,37.2,0.3246,0.7,611.6
30.20,36133,0.4984,787.6,827.1,135010,0.00368,37.2,0.3246,0.7,611.5
30.25,36133,0.4984,787.6,827.1,135010,0.00368,37.2,0.3246,0.7,611.5
30.30,36133,0.4984,787.6,827.1,135010,0.00368,37.2,0.3246,0.7,611.4
30.35,36133,0.4984,787.6,827.1,135010,0.00368,37.2,0.3246,0.7,611.4
30.40,36132,0.4984,787.6,827.1,135009,0.00368,37.2,0.3246,0.7,611.3
