"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Turb_Kin_Energy","Omega","Grid_Velocity_x","Grid_Velocity_y","Grid_Velocity_z"
33, -2.521296116000000e-02, 6.036705093000000e-03, -1.372486488000000e-02, 1.196646896557436e+00, 3.445783357550298e+01, 6.597556982540291e-01, 9.985698999351419e-01, 2.477117429140153e+05, 7.109667162168471e+00, 8.859101529979400e+04, 0.000000000000000e+00, -2.744972976000000e+01, -1.207341018600000e+01
34, -2.521296116000000e-02, 6.522423146000000e-03, -1.350080444000000e-02, 1.196832528759869e+00, 3.323418707204753e+01, 5.926102686952053e-02, 6.849814364332594e-01, 2.477279486215634e+05, 6.907138071712751e+00, 8.712644148712739e+04, 0.000000000000000e+00, -2.700160888000000e+01, -1.304484629200000e+01
35, -2.521296116000000e-02, 7.100231723000000e-03, -1.320607564000000e-02, 1.196890900919879e+00, 3.199291964417912e+01, -4.001801611539740e-01, 3.967422322876322e-01, 2.477111332504642e+05, 6.674584499837413e+00, 8.544073973716720e+04, 0.000000000000000e+00, -2.641215128000000e+01, -1.420046344600000e+01
36, -2.521296116000000e-02, 7.723948305000000e-03, -1.285123912000000e-02, 1.197122945267997e+00, 3.089805705405270e+01, -7.183312321296915e-01, 1.014918159514192e-01, 2.477535235045641e+05, 6.495441434778018e+00, 8.397501579638873e+04, 0.000000000000000e+00, -2.570247824000000e+01, -1.544789661000000e+01
37, -2.521296116000000e-02, 8.329973338999999e-03, -1.246696709000000e-02, 1.197335121045796e+00, 3.012481726064046e+01, -9.343630600188849e-01, -9.584824777008170e-02, 2.478009210383763e+05, 6.387754750696987e+00, 8.303519942765549e+04, 0.000000000000000e+00, -2.493393418000000e+01, -1.665994667800000e+01
38, -2.521296116000000e-02, 8.861376928000000e-03, -1.209502886000000e-02, 1.197531402594157e+00, 2.981638074547653e+01, -9.963333420190341e-01, -2.218843347915890e-01, 2.478528201557428e+05, 6.370980444747240e+00, 8.294944900842040e+04, 0.000000000000000e+00, -2.419005772000000e+01, -1.772275385600000e+01
39, -2.521296116000000e-02, 9.287161976000000e-03, -1.177125086000000e-02, 1.197771132661963e+00, 2.995669792525118e+01, -9.736173002420477e-01, -2.024409420360570e-01, 2.479247299537264e+05, 6.430498829221461e+00, 8.350512489556563e+04, 0.000000000000000e+00, -2.354250172000000e+01, -1.857432395200000e+01
40, -2.521296116000000e-02, 9.604561503000000e-03, -1.151373626000000e-02, 1.198007205170616e+00, 3.056519385984909e+01, -7.778040316396805e-01, 1.729002402987318e-02, 2.480020492525522e+05, 6.554156503245592e+00, 8.449916072519361e+04, 0.000000000000000e+00, -2.302747252000000e+01, -1.920912300600000e+01
41, -2.521296116000000e-02, 9.828825608000000e-03, -1.132289325000000e-02, 1.198057047993775e+00, 3.159409483153130e+01, -3.671286214969238e-01, 4.242785360243234e-01, 2.480359683521647e+05, 6.744073868043903e+00, 8.593206023472403e+04, 0.000000000000000e+00, -2.264578650000000e+01, -1.965765121600000e+01
42, -2.521296116000000e-02, 9.981437867000001e-03, -1.118859341000000e-02, 1.197765698034059e+00, 3.300352062529939e+01, 1.284644015728034e-01, 9.942984475108568e-01, 2.479918348883773e+05, 6.991577056526032e+00, 8.797485610606363e+04, 0.000000000000000e+00, -2.237718682000000e+01, -1.996287573400000e+01
43, -2.521296116000000e-02, 1.008268718000000e-02, -1.109743860000000e-02, 1.197554836609625e+00, 3.401708783568169e+01, 7.028202779189502e-01, 1.262196948748024e+00, 2.479745855236335e+05, 7.204451188211350e+00, 9.013454820185229e+04, 0.000000000000000e+00, -2.219487720000000e+01, -2.016537436000000e+01
44, -2.521296116000000e-02, 1.018310407000000e-02, -1.100536759000000e-02, 1.197147466682146e+00, 3.450370176774250e+01, 6.778929232158180e-01, 1.566041631391032e+00, 2.478675092330760e+05, 7.274526860572352e+00, 9.072673434328771e+04, 0.000000000000000e+00, -2.201073518000000e+01, -2.036620814000000e+01
45, -2.521296116000000e-02, 1.033137876000000e-02, -1.086629363000000e-02, 1.196858031163177e+00, 3.402986315099916e+01, 3.990867102092247e-01, 1.391072760456862e+00, 2.477635950593637e+05, 7.170362139767661e+00, 9.018643647413857e+04, 0.000000000000000e+00, -2.173258726000000e+01, -2.066275752000000e+01
