"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Turb_Kin_Energy","Omega","Grid_Velocity_x","Grid_Velocity_y","Grid_Velocity_z"
69, -2.521296116000000e-02, 9.915279635000000e-03, -1.175891361000000e-02, 1.197786832850693e+00, 3.138922114383253e+01, -5.237850718327182e-01, 1.347188949508757e-01, 2.479542010616714e+05, 4.116787688204743e+00, 2.832225530576096e+04, 0.000000000000000e+00, -2.351782722000000e+01, -1.983055927000000e+01
70, -2.521296116000000e-02, 1.014429881000000e-02, -1.156192117000000e-02, 1.197850230084655e+00, 3.280873961958295e+01, -2.980467938912276e-01, 4.471677120170607e-01, 2.480077442403671e+05, 4.362718711890695e+00, 2.984922445965319e+04, 0.000000000000000e+00, -2.312384234000000e+01, -2.028859762000000e+01
71, -2.521296116000000e-02, 1.030012281000000e-02, -1.142332218000000e-02, 1.197709735760703e+00, 3.461213674359811e+01, 2.559165293427885e-01, 9.542683090042674e-01, 2.480106519910103e+05, 4.700338952049299e+00, 3.195594467259725e+04, 0.000000000000000e+00, -2.284664436000000e+01, -2.060024562000000e+01
72, -2.521296116000000e-02, 1.040349176000000e-02, -1.132926206000000e-02, 1.196980924627932e+00, 3.718248546086050e+01, 9.752487566335294e-01, 2.023715589039027e+00, 2.478613631471075e+05, 4.932372088918562e+00, 3.360102282147814e+04, 0.000000000000000e+00, -2.265852412000000e+01, -2.080698352000000e+01
73, -2.521296116000000e-02, 1.050600179000000e-02, -1.123426660000000e-02, 1.196974122613137e+00, 3.683024447366509e+01, 8.704937826317483e-01, 1.834294078645284e+00, 2.478561133910570e+05, 4.913806312016043e+00, 3.357806175885228e+04, 0.000000000000000e+00, -2.246853320000000e+01, -2.101200358000000e+01
74, -2.521296116000000e-02, 1.065735021000000e-02, -1.109079375000000e-02, 1.196776977983996e+00, 3.611927303697027e+01, 4.800157787224625e-01, 1.343849261607382e+00, 2.477765301319540e+05, 4.786660408467538e+00, 3.277036189308475e+04, 0.000000000000000e+00, -2.218158750000000e+01, -2.131470042000000e+01
75, -2.521296116000000e-02, 1.087310517000000e-02, -1.087935676000000e-02, 1.196722367733945e+00, 3.544077034551583e+01, 4.215661886293361e-02, 9.701589259033787e-01, 2.477385824065250e+05, 4.612743338022285e+00, 3.163215613392212e+04, 0.000000000000000e+00, -2.175871352000000e+01, -2.174621034000000e+01
76, -2.521296116000000e-02, 1.116560501000000e-02, -1.057894533000000e-02, 1.196557571353827e+00, 3.449159656485070e+01, -2.172283810298314e-01, 6.819098796791427e-01, 2.476594165922688e+05, 4.431213315454181e+00, 3.038647391367586e+04, 0.000000000000000e+00, -2.115789066000000e+01, -2.233121002000000e+01
77, -2.521296116000000e-02, 1.153584574000000e-02, -1.017394135000000e-02, 1.196514534077067e+00, 3.317553505204984e+01, -5.550925845326149e-01, 5.289766018642728e-01, 2.476288782563963e+05, 4.258533248176275e+00, 2.914374022717978e+04, 0.000000000000000e+00, -2.034788270000000e+01, -2.307169148000000e+01
78, -2.521296116000000e-02, 1.196507581000000e-02, -9.665494316000001e-03, 1.196335010228878e+00, 3.142403139898943e+01, -8.083888931088736e-01, 1.040106908904156e-01, 2.475766023695657e+05, 4.056067509136656e+00, 2.765419018460732e+04, 0.000000000000000e+00, -1.933098863200000e+01, -2.393015162000000e+01
79, -2.521296116000000e-02, 1.241382096000000e-02, -9.081952907000000e-03, 1.196626004533833e+00, 3.012529765230255e+01, -9.936676433859577e-01, -3.628452929806026e-01, 2.476445522944268e+05, 3.898278357257900e+00, 2.657007776060471e+04, 0.000000000000000e+00, -1.816390581400000e+01, -2.482764192000000e+01
80, -2.521296116000000e-02, 1.283413251000000e-02, -8.477609467000000e-03, 1.196922558835256e+00, 2.959842543790285e+01, -9.229379098134347e-01, -6.062737659155820e-01, 2.477278482569765e+05, 3.824134224130712e+00, 2.616533420920804e+04, 0.000000000000000e+00, -1.695521893400000e+01, -2.566826502000000e+01
81, -2.521296116000000e-02, 1.318878114000000e-02, -7.914598637000000e-03, 1.197062579028743e+00, 2.964192704297566e+01, -8.735720184463551e-01, -6.010943419661671e-01, 2.477798395079416e+05, 3.847043262817053e+00, 2.638521233375755e+04, 0.000000000000000e+00, -1.582919727400000e+01, -2.637756228000000e+01
82, -2.521296116000000e-02, 1.346269839000000e-02, -7.439124386000000e-03, 1.197257061116765e+00, 3.029582888807547e+01, -8.672672919227549e-01, -3.860882980191102e-01, 2.478476825662149e+05, 3.972235958302847e+00, 2.721330915193220e+04, 0.000000000000000e+00, -1.487824877200000e+01, -2.692539678000000e+01
83, -2.521296116000000e-02, 1.366046533000000e-02, -7.069406365000000e-03, 1.197497426125347e+00, 3.128213106479148e+01, -7.560265356156787e-01, -1.186347453447710e-01, 2.479329449643645e+05, 4.156719919956932e+00, 2.844169190769005e+04, 0.000000000000000e+00, -1.413881273000000e+01, -2.732093066000000e+01
84, -2.521296116000000e-02, 1.379666572000000e-02, -6.799767235000000e-03, 1.197627933412731e+00, 3.287954310471101e+01, -5.073892835918580e-01, 4.689308488738922e-01, 2.479957656439765e+05, 4.411891031560438e+00, 3.009225574764837e+04, 0.000000000000000e+00, -1.359953447000000e+01, -2.759333144000000e+01
