t_s,N_rpm,N_frac,EGT_K,T04_K,P3_Pa,Wf_kg_s,thrust_N,W_kg_s,vib_um,T_metal_K
106.40,36159,0.4988,754.5,792.8,148318,0.00362,52.7,0.3046,0.7,595.9
106.45,36150,0.4986,756.2,794.6,148314,0.00363,52.7,0.3042,0.7,595.8
106.50,36141,0.4985,757.8,796.2,148310,0.00364,52.7,0.3039,0.7,595.8
106.55,36134,0.4984,759.2,797.6,148305,0.00365,52.7,0.3036,0.7,595.7
106.60,36128,0.4983,760.4,798.9,148301,0.00365,52.7,0.3034,0.7,595.7
106.65,36123,0.4982,761.5,800.0,148297,0.00366,52.7,0.3032,0.7,595.6
106.70,36118,0.4982,762.4,800.9,148295,0.00367,52.7,0.3030,0.7,595.6
106.75,36115,0.4981,763.3,801.8,148293,0.00367,52.7,0.3028,0.7,595.6
106.80,36112,0.4981,764.0,802.5,148292,0.00368,52.7,0.3027,0.7,595.5
106.85,36109,0.4981,764.6,803.2,148292,0.00368,52.7,0.3025,0.7,595.5
106.90,36107,0.4980,765.2,803.8,148291,0.00368,52.7,0.3024,0.7,595.5
106.95,36105,0.4980,765.7,804.3,148292,0.00369,52.7,0.3023,0.7,595.4
107.00,36103,0.4980,765.7,804.3,148287,0.00369,52.7,0.3023,0.7,595.4
107.05,36102,0.4980,766.4,805.0,148291,0.00369,52.7,0.3022,0.7,595.4
107.10,36101,0.4979,766.4,805.0,148288,0.00369,52.7,0.3022,0.7,595.4
107.15,36101,0.4979,767.0,805.6,148292,0.00370,52.7,0.3021,0.7,595.4
107.20,36100,0.4979,767.0,805.6,148291,0.00370,52.7,0.3021,0.7,595.3
107.25,36100,0.4979,767.0,805.6,148290,0.00370,52.7,0.3021,0.7,595.3
107.30,36099,0.4979,767.5,806.2,148295,0.00370,52.7,0.3020,0.7,595.3
107.35,36099,0.4979,767.5,806.2,148294,0.00370,52.7,0.3020,0.7,595.3
107.40,36099,0.4979,767.5,806.2,148294,0.00370,52.7,0.3020,0.7,595.3
107.45,36099,0.4979,767.5,806.2,148294,0.00370,52.7,0.3020,0.7,595.3
107.50,36099,0.4979,767.5,806.2,148294,0.00370,52.7,0.3020,0.7,595.2
107.55,36099,0.4979,768.0,806.7,148299,0.00370,52.7,0.3019,0.7,595.2
107.60,36100,0.4979,768.0,806.7,148300,0.00370,52.7,0.3019,0.7,595.2
107.65,36100,0.4979,768.0,806.7,148301,0.00370,52.7,0.3019,0.7,595.2
107.70,36101,0.4979,768.0,806.7,148302,0.00370,52.7,0.3019,0.7,595.2
107.75,36101,0.4979,768.0,806.7,148303,0.00370,52.7,0.3020,0.7,595.2
107.80,36101,0.4979,768.0,806.7,148304,0.00370,52.7,0.3020,0.7,595.1
107.85,36102,0.4980,768.0,806.7,148305,0.00370,52.7,0.3020,0.7,595.1
107.90,36102,0.4980,768.0,806.7,148306,0.00370,52.7,0.3020,0.7,595.1
107.95,36102,0.4980,768.0,806.7,148307,0.00370,52.7,0.3020,0.7,595.1
108.00,36103,0.4980,768.0,806.7,148308,0.00370,52.7,0.3020,0.7,595.1
108.05,36103,0.4980,768.0,806.7,148309,0.00370,52.7,0.3020,0.7,595.1
108.10,36104,0.4980,768.0,806.7,148310,0.00370,52.7,0.3020,0.7,595.1
108.15,36104,0.4980,768.0,806.7,148311,0.00370,52.7,0.3020,0.7,595.1
108.20,36104,0.4980,768.0,806.7,148312,0.00370,52.7,0.3020,0.7,595.0
108.25,36105,0.4980,768.0,806.7,148313,0.00370,52.7,0.3020,0.7,595.0
108.30,36105,0.4980,768.0,806.7,148314,0.00370,52.7,0.3020,0.7,595.0
108.35,36106,0.4980,768.0,806.7,148315,0.00370,52.7,0.3020,0.7,595.0
108.40,36106,0.4980,768.0,806.7,148316,0.00370,52.7,0.3020,0.7,595.0
108.45,36106,0.4980,768.0,806.7,148317,0.00370,52.7,0.3020,0.7,595.0
108.50,36107,0.4980,768.0,806.7,148318,0.00370,52.7,0.3020,0.7,595.0
108.55,36107,0.4980,768.0,806.7,148319,0.00370,52.7,0.3020,0.7,594.9
108.60,36108,0.4980,768.0,806.7,148320,0.00370,52.7,0.3020,0.7,594.9
108.65,36108,0.4980,768.0,806.7,148321,0.00370,52.7,0.3020,0.7,594.9
108.70,36109,0.4980,768.0,806.7,148323,0.00370,52.7,0.3020,0.7,594.9
108.75,36109,0.4981,768.0,806.7,148324,0.00370,52.7,0.3020,0.7,594.9
108.80,36109,0.4981,768.0,806.7,148325,0.00370,52.7,0.3021,0.7,594.9
108.85,36110,0.4981,768.0,806.7,148326,0.00370,52.7,0.3021,0.7,594.9
108.90,36110,0.4981,768.0,806.7,148327,0.00370,52.7,0.3021,0.7,594.9
108.95,36111,0.4981,768.0,806.7,148328,0.00370,52.7,0.3021,0.7,594.8
109.00,36111,0.4981,768.0,806.7,148329,0.00371,52.8,0.3021,0.7,594.8
109.05,36112,0.4981,768.0,806.7,148331,0.00371,52.8,0.3021,0.7,594.8
109.10,36112,0.4981,768.0,806.7,148332,0.00371,52.8,0.3021,0.7,594.8
109.15,36113,0.4981,768.0,806.7,148333,0.00371,52.8,0.3021,0.7,594.8
109.20,36113,0.4981,768.0,806.7,148334,0.00371,52.8,0.3021,0.7,594.8
109.25,36114,0.4981,768.0,806.7,148335,0.00371,52.8,0.3021,0.7,594.8
109.30,36114,0.4981,768.0,806.7,148336,0.00371,52.8,0.3021,0.7,594.8
109.35,36115,0.4981,768.0,806.7,148338,0.00371,52.8,0.3021,0.7,594.8
109.40,36115,0.4981,768.0,806.7,148339,0.00371,52.8,0.3021,0.7,594.7
109.45,36116,0.4981,768.0,806.7,148340,0.00371,52.8,0.3021,0.7,594.7
109.50,36116,0.4982,768.0,806.7,148341,0.00371,52.8,0.3021,0.7,594.7
109.55,36116,0.4982,767.5,806.2,148337,0.00370,52.8,0.3022,0.7,594.7
109.60,36116,0.4982,767.5,806.2,148337,0.00370,52.8,0.3022,0.7,594.7
109.65,36116,0.4982,767.5,806.2,148337,0.00370,52.8,0.3022,0.7,594.7
109.70,36116,0.4982,767.5,806.2,148338,0.00370,52.8,0.3022,0.7,594.7
109.75,36116,0.4982,767.5,806.2,148338,0.00370,52.8,0.3022,0.7,594.7
109.80,36116,0.4982,767.5,806.2,148338,0.00370,52.8,0.3022,0.7,594.6
109.85,36117,0.4982,767.5,806.2,148338,0.00370,52.8,0.3022,0.7,594.6
109.90,36117,0.4982,767.5,806.2,148338,0.00370,52.8,0.3022,0.7,594.6
109.95,36117,0.4982,767.5,806.2,148339,0.00370,52.8,0.3022,0.7,594.6
110.00,36117,0.4982,767.5,806.2,148339,0.00370,52.8,0.3022,0.7,594.6
110.05,36139,0.4985,792.0,831.7,148619,0.00387,53.3,0.2989,0.7,594.7
110.10,36179,0.4990,812.6,853.1,148913,0.00402,53.9,0.2964,0.7,594.8
110.15,36234,0.4998,829.9,871.2,149224,0.00414,54.3,0.2944,0.7,595.0
110.20,36303,0.5007,844.1,886.2,149540,0.00425,54.8,0.2931,0.7,595.3
110.25,36383,0.5018,855.5,898.2,149905,0.00434,55.3,0.2924,0.7,595.6
110.30,36471,0.5030,864.6,908.0,150291,0.00442,55.8,0.2922,0.6,596.0
110.35,36567,0.5044,871.9,915.9,150693,0.00448,56.4,0.2923,0.6,596.4
110.40,36670,0.5058,877.7,922.2,151109,0.00454,56.9,0.2928,0.6,596.8
110.45,36778,0.5073,882.3,927.2,151538,0.00459,57.5,0.2934,0.6,597.2
110.50,36890,0.5088,885.2,930.6,151973,0.00463,58.1,0.2944,0.6,597.6
110.55,37007,0.5104,887.8,933.8,152424,0.00468,58.7,0.2955,0.6,598.0
110.60,37128,0.5121,889.9,936.3,152885,0.00471,59.3,0.2967,0.6,598.4
110.65,37252,0.5138,891.4,938.2,153355,0.00475,59.9,0.2980,0.6,598.9
110.70,37380,0.5156,892.4,939.7,153835,0.00478,60.5,0.2994,0.6,599.3
110.75,37510,0.5174,893.0,940.7,154322,0.00481,61.2,0.3009,0.6,599.8
110.80,37643,0.5192,893.3,941.4,154817,0.00484,61.8,0.3025,0.6,600.2
110.85,37778,0.5211,892.9,941.4,155316,0.00486,62.5,0.3042,0.6,600.6
110.90,37916,0.5230,892.4,941.4,155823,0.00489,63.1,0.3059,0.6,601.1
110.95,38055,0.5249,892.0,941.4,156337,0.00492,63.8,0.3077,0.6,601.5
111.00,38197,0.5269,891.6,941.4,156855,0.00494,64.5,0.3094,0.6,601.9
111.05,38341,0.5288,891.2,941.4,157381,0.00497,65.2,0.3112,0.6,602.3
111.10,38486,0.5308,890.7,941.4,157914,0.00499,65.9,0.3131,0.6,602.8
111.15,38634,0.5329,890.3,941.4,158456,0.00502,66.7,0.3149,0.6,603.2
111.20,38784,0.5349,889.3,940.8,158998,0.00504,67.4,0.3169,0.6,603.6
111.25,38936,0.5370,888.8,940.8,159554,0.00507,68.2,0.3188,0.6,604.0
111.30,39089,0.5392,887.5,939.9,160108,0.00509,68.9,0.3208,0.6,604.4
111.35,39244,0.5413,887.0,939.9,160676,0.00512,69.7,0.3228,0.6,604.8
111.40,39401,0.5435,885.5,938.8,161242,0.00514,70.5,0.3249,0.5,605.2
111.45,39558,0.5456,884.5,938.1,161814,0.00516,71.3,0.3270,0.5,605.5
111.50,39717,0.5478,883.5,937.5,162391,0.00518,72.1,0.3291,0.5,605.9
111.55,39877,0.5500,882.4,936.9,162971,0.00521,72.9,0.3312,0.5,606.3
111.60,40037,0.5522,881.4,936.3,163555,0.00523,73.8,0.3334,0.5,606.7
111.65,40199,0.5545,880.4,935.7,164142,0.00526,74.6,0.3355,0.5,607.0
111.70,40361,0.5567,879.4,935.0,164733,0.00528,75.4,0.3377,0.5,607.4
111.75,40525,0.5590,878.3,934.3,165326,0.00531,76.3,0.3399,0.5,607.7
111.80,40689,0.5612,877.2,933.6,165923,0.00533,77.2,0.3421,0.5,608.1
111.85,40854,0.5635,876.1,932.9,166523,0.00535,78.1,0.3443,0.5,608.4
111.90,41020,0.5658,875.0,932.3,167126,0.00538,78.9,0.3465,0.5,608.8
111.95,41187,0.5681,873.9,931.6,167732,0.00540,79.8,0.3488,0.5,609.1
112.00,41354,0.5704,872.9,930.9,168339,0.00543,80.7,0.3510,0.5,609.4
112.05,41523,0.5727,871.8,930.3,168943,0.00545,81.6,0.3532,0.5,609.7
112.10,41692,0.5751,870.8,929.6,169550,0.00548,82.5,0.3555,0.5,610.1
112.15,41862,0.5774,869.8,929.0,170160,0.00550,83.5,0.3577,0.5,610.4
112.20,42033,0.5798,868.8,928.4,170773,0.00552,84.4,0.3600,0.5,610.7
112.25,42206,0.5821,868.3,928.4,171420,0.00555,85.2,0.3619,0.5,611.0
112.30,42380,0.5846,867.9,928.4,172076,0.00558,86.1,0.3639,0.5,611.3
112.35,42558,0.5870,867.4,928.4,172741,0.00560,87.0,0.3659,0.5,611.6
112.40,42736,0.5895,866.3,927.8,173403,0.00562,87.8,0.3680,0.5,611.9
112.45,42917,0.5920,865.8,927.8,174081,0.00565,88.7,0.3700,0.5,612.2
112.50,43099,0.5945,865.3,927.8,174767,0.00568,89.6,0.3721,0.5,612.5
112.55,43284,0.5970,864.8,927.8,175461,0.00571,90.5,0.3741,0.5,612.8
112.60,43472,0.5996,864.3,927.8,176164,0.00573,91.5,0.3763,0.5,613.0
112.65,43660,0.6022,863.2,927.1,176865,0.00576,92.4,0.3785,0.5,613.3
112.70,43850,0.6048,861.7,926.2,177763,0.00579,93.6,0.3814,0.5,613.6
112.75,44041,0.6075,860.2,925.3,178702,0.00581,94.9,0.3844,0.5,613.9
112.80,44232,0.6101,858.8,924.5,179648,0.00585,96.2,0.3875,0.5,614.1
112.85,44425,0.6128,857.6,923.8,180602,0.00588,97.5,0.3905,0.5,614.4
112.90,44620,0.6155,857.0,923.8,181574,0.00592,98.9,0.3934,0.5,614.6
112.95,44816,0.6182,855.6,923.0,182542,0.00595,100.2,0.3965,0.4,614.9
113.00,45014,0.6209,854.9,923.0,183530,0.00599,101.6,0.3995,0.4,615.1
113.05,45214,0.6236,854.3,923.0,184527,0.00602,103.0,0.4025,0.4,615.4
113.10,45415,0.6264,853.1,922.4,185517,0.00606,104.4,0.4057,0.4,615.6
113.15,45618,0.6292,852.4,922.4,186516,0.00610,105.9,0.4087,0.4,615.9
113.20,45822,0.6320,851.8,922.4,187522,0.00614,107.3,0.4118,0.4,616.1
113.25,46026,0.6348,851.3,922.4,188532,0.00618,108.8,0.4149,0.4,616.3
113.30,46231,0.6377,850.7,922.4,189547,0.00621,110.3,0.4180,0.4,616.6
113.35,46437,0.6405,850.1,922.4,190565,0.00625,111.8,0.4211,0.4,616.8
113.40,46643,0.6434,849.5,922.4,191588,0.00629,113.3,0.4242,0.4,617.0
113.45,46851,0.6462,849.0,922.4,192614,0.00633,114.9,0.4274,0.4,617.3
113.50,47060,0.6491,849.1,923.1,193659,0.00638,116.5,0.4304,0.4,617.5
113.55,47269,0.6520,848.5,923.1,194699,0.00642,118.1,0.4336,0.4,617.7
113.60,47481,0.6549,848.6,923.9,195778,0.00647,119.6,0.4364,0.4,617.9
113.65,47696,0.6579,848.6,924.6,196874,0.00651,121.1,0.4393,0.4,618.2
113.70,47912,0.6609,848.6,925.2,197982,0.00655,122.7,0.4422,0.4,618.4
113.75,48132,0.6639,848.6,925.9,199103,0.00660,124.2,0.4452,0.4,618.6
113.80,48353,0.6669,848.7,926.6,200238,0.00665,125.8,0.4481,0.4,618.8
113.85,48577,0.6700,848.7,927.3,201385,0.00669,127.5,0.4511,0.4,619.1
113.90,48804,0.6732,848.7,928.0,202545,0.00674,129.1,0.4542,0.4,619.3
113.95,49033,0.6763,848.8,928.8,203719,0.00679,130.8,0.4572,0.4,619.5
114.00,49264,0.6795,848.9,929.5,204907,0.00683,132.5,0.4603,0.4,619.8
114.05,49498,0.6827,849.0,930.3,206108,0.00688,134.2,0.4635,0.4,620.0
114.10,49735,0.6860,849.0,931.1,207324,0.00693,136.0,0.4666,0.4,620.2
114.15,49974,0.6893,849.2,931.9,208551,0.00698,137.8,0.4698,0.4,620.4
114.20,50215,0.6926,849.3,932.8,209785,0.00703,139.6,0.4730,0.4,620.7
114.25,50460,0.6960,849.5,933.6,211033,0.00709,141.5,0.4762,0.4,620.9
114.30,50707,0.6994,849.7,934.5,212295,0.00714,143.3,0.4794,0.4,621.1
114.35,50956,0.7028,849.9,935.4,213571,0.00719,145.3,0.4827,0.4,621.4
114.40,51206,0.7063,849.1,935.4,215166,0.00725,147.7,0.4871,0.4,621.6
114.45,51455,0.7097,848.3,935.4,216830,0.00730,150.2,0.4917,0.4,621.8
114.50,51706,0.7132,848.1,936.1,218511,0.00737,152.8,0.4962,0.4,622.1
114.55,51957,0.7167,848.0,936.8,220199,0.00743,155.4,0.5006,0.4,622.3
114.60,52210,0.7201,848.1,937.7,221900,0.00750,158.0,0.5051,0.4,622.5
114.65,52465,0.7237,848.4,938.9,223640,0.00757,160.6,0.5093,0.4,622.8
114.70,52722,0.7272,848.9,940.4,225408,0.00764,163.2,0.5135,0.4,623.0
114.75,52982,0.7308,849.6,941.9,227197,0.00771,165.9,0.5177,0.4,623.2
114.80,53244,0.7344,850.4,943.6,229003,0.00779,168.6,0.5219,0.4,623.5
114.85,53507,0.7380,851.3,945.4,230827,0.00787,171.4,0.5261,0.4,623.7
114.90,53773,0.7417,852.3,947.3,232669,0.00794,174.2,0.5304,0.4,624.0
114.95,54042,0.7454,853.4,949.3,234530,0.00803,177.1,0.5346,0.4,624.3
115.00,54313,0.7491,854.5,951.3,236410,0.00811,180.0,0.5389,0.4,624.5
115.05,54586,0.7529,855.7,953.4,238308,0.00819,183.0,0.5432,0.4,624.8
115.10,54862,0.7567,856.9,955.5,240226,0.00828,186.0,0.5475,0.4,625.1
115.15,55140,0.7605,858.2,957.7,242163,0.00837,189.1,0.5518,0.4,625.3
115.20,55420,0.7644,859.6,959.9,244119,0.00845,192.2,0.5562,0.4,625.6
115.25,55703,0.7683,861.0,962.2,246095,0.00854,195.3,0.5606,0.4,625.9
115.30,55989,0.7723,862.4,964.6,248089,0.00864,198.6,0.5650,0.4,626.2
115.35,56276,0.7762,863.8,966.9,250103,0.00873,201.8,0.5694,0.4,626.5
115.40,56567,0.7802,865.3,969.3,252136,0.00882,205.2,0.5739,0.4,626.8
115.45,56859,0.7843,866.9,971.8,254188,0.00892,208.5,0.5783,0.4,627.1
115.50,57155,0.7883,868.5,974.4,256282,0.00902,211.9,0.5826,0.4,627.5
115.55,57455,0.7925,870.3,977.1,258403,0.00911,215.3,0.5870,0.4,627.8
115.60,57757,0.7967,872.0,979.8,260549,0.00921,218.7,0.5914,0.4,628.1
115.65,58063,0.8009,873.8,982.5,262720,0.00932,222.2,0.5958,0.4,628.5
115.70,58371,0.8051,875.5,985.1,265043,0.00942,226.0,0.6006,0.4,628.8
115.75,58678,0.8093,876.3,987.1,267883,0.00953,230.7,0.6069,0.4,629.2
115.80,58984,0.8136,877.7,989.5,270727,0.00965,235.4,0.6131,0.4,629.6
115.85,59290,0.8178,879.5,992.4,273585,0.00978,240.2,0.6191,0.3,629.9
115.90,59598,0.8220,881.8,995.7,276462,0.00991,245.0,0.6249,0.3,630.3
115.95,59907,0.8263,884.3,999.4,279363,0.01005,250.0,0.6307,0.3,630.7
116.00,60219,0.8306,887.2,1003.4,282292,0.01020,255.0,0.6364,0.3,631.1
116.05,60534,0.8350,891.0,1008.4,285277,0.01036,260.2,0.6420,0.3,631.5
116.10,60851,0.8393,893.7,1012.2,288262,0.01050,265.4,0.6478,0.3,631.9
116.15,61172,0.8438,897.8,1017.5,291311,0.01067,270.7,0.6533,0.3,632.4
116.20,61494,0.8482,900.8,1021.6,294362,0.01083,276.1,0.6592,0.3,632.8
116.25,61821,0.8527,905.2,1027.3,297483,0.01100,281.7,0.6646,0.3,633.3
116.30,62151,0.8573,909.2,1032.4,300647,0.01118,287.3,0.6702,0.3,633.8
116.35,62484,0.8619,913.4,1037.7,303851,0.01135,293.0,0.6758,0.3,634.3
116.40,62820,0.8665,917.7,1043.1,307087,0.01153,298.8,0.6814,0.3,634.8
116.45,63158,0.8711,922.0,1048.6,310355,0.01172,304.7,0.6870,0.3,635.4
116.50,63498,0.8758,926.5,1054.3,313654,0.01191,310.7,0.6926,0.3,635.9
116.55,63841,0.8806,931.2,1060.0,316983,0.01210,316.9,0.6981,0.3,636.5
116.60,64186,0.8853,935.9,1065.8,320340,0.01229,323.1,0.7037,0.3,637.1
116.65,64533,0.8901,940.7,1071.7,323725,0.01249,329.4,0.7093,0.3,637.7
116.70,64881,0.8949,945.6,1077.7,327135,0.01269,335.8,0.7149,0.3,638.3
116.75,65231,0.8997,950.6,1083.8,330569,0.01290,342.3,0.7204,0.3,639.0
116.80,65583,0.9046,955.7,1090.0,334025,0.01311,348.9,0.7260,0.3,639.6
116.85,65928,0.9093,960.0,1095.4,338385,0.01334,357.2,0.7337,0.3,640.3
116.90,66268,0.9140,965.5,1102.0,342771,0.01359,365.7,0.7411,0.3,641.0
116.95,66607,0.9187,972.1,1109.8,347160,0.01386,374.3,0.7480,0.3,641.7
117.00,66946,0.9234,979.4,1118.4,351573,0.01415,383.0,0.7546,0.3,642.5
117.05,67286,0.9281,987.5,1127.6,356025,0.01445,391.9,0.7610,0.3,643.3
117.10,67628,0.9328,996.0,1137.4,360518,0.01476,401.0,0.7672,0.3,644.1
117.15,67972,0.9375,1005.1,1147.8,365059,0.01509,410.2,0.7733,0.3,644.9
117.20,68318,0.9423,1014.6,1158.5,369652,0.01543,419.7,0.7792,0.3,645.8
117.25,68667,0.9471,1024.5,1169.6,374297,0.01578,429.3,0.7851,0.3,646.7
117.30,69017,0.9520,1034.7,1181.0,378992,0.01615,439.1,0.7909,0.3,647.7
117.35,69370,0.9568,1045.2,1192.8,383733,0.01652,449.1,0.7966,0.3,648.7
117.40,69712,0.9615,1051.6,1200.0,388315,0.01681,458.7,0.8036,0.3,649.7
117.45,70024,0.9659,1051.3,1200.0,392466,0.01696,467.2,0.8121,0.3,650.7
117.50,70310,0.9698,1051.1,1200.0,396264,0.01709,475.1,0.8200,0.3,651.7
117.55,70568,0.9733,1051.0,1200.0,399734,0.01721,482.3,0.8271,0.3,652.7
117.60,70803,0.9766,1050.9,1200.0,402873,0.01732,488.9,0.8336,0.3,653.7
117.65,71016,0.9795,1050.7,1200.0,405729,0.01742,494.8,0.8394,0.3,654.7
117.70,71211,0.9822,1050.6,1200.0,408327,0.01751,500.2,0.8448,0.3,655.7
117.75,71388,0.9847,1050.5,1200.0,410691,0.01760,505.2,0.8497,0.3,656.7
117.80,71549,0.9869,1050.4,1200.0,412833,0.01767,509.7,0.8541,0.3,657.7
117.85,71695,0.9889,1050.3,1200.0,414774,0.01774,513.7,0.8581,0.3,658.7
117.90,71828,0.9907,1050.2,1200.0,416538,0.01780,517.4,0.8617,0.3,659.6
117.95,71949,0.9924,1050.2,1200.0,418140,0.01786,520.7,0.8650,0.3,660.6
118.00,72056,0.9939,1049.5,1199.4,419561,0.01789,523.7,0.8682,0.3,661.6
118.05,71924,0.9921,974.1,1117.6,416395,0.01619,513.8,0.8945,0.3,662.2
118.10,71610,0.9877,916.1,1054.4,410686,0.01476,499.3,0.9098,0.3,662.7
118.15,71166,0.9816,869.5,1003.3,403395,0.01354,482.0,0.9174,0.3,662.9
118.20,70628,0.9742,831.6,961.4,394926,0.01249,463.0,0.9185,0.3,663.0
118.25,70023,0.9658,799.7,925.8,385845,0.01157,443.4,0.9151,0.3,663.0
118.30,69373,0.9569,772.1,894.8,376482,0.01076,423.6,0.9087,0.3,662.9
118.35,68691,0.9475,748.0,867.5,366998,0.01003,404.2,0.9000,0.3,662.7
118.40,67987,0.9378,726.7,842.9,357492,0.00937,385.2,0.8895,0.3,662.4
118.45,67276,0.9279,726.7,842.9,357492,0.00937,385.2,0.8895,0.3,662.0
118.50,66558,0.9180,726.7,842.9,357492,0.00937,385.2,0.8895,0.3,661.7
118.55,65833,0.9080,726.7,842.9,357492,0.00937,385.2,0.8895,0.3,661.4
118.60,65100,0.8979,726.7,842.9,357492,0.00937,385.2,0.8895,0.3,661.1
118.65,64358,0.8877,726.7,842.9,357492,0.00937,385.2,0.8895,0.3,660.8
118.70,63609,0.8774,726.7,842.9,357492,0.00937,385.2,0.8895,0.3,660.5
118.75,62851,0.8669,726.7,842.9,357492,0.00937,385.2,0.8895,0.3,660.2
118.80,62084,0.8563,726.7,842.9,357492,0.00937,385.2,0.8895,0.3,659.9
118.85,61308,0.8456,726.7,842.9,357492,0.00937,385.2,0.8895,0.3,659.6
118.90,60523,0.8348,726.7,842.9,357492,0.00937,385.2,0.8895,0.3,659.3
118.95,59728,0.8238,726.7,842.9,357492,0.00937,385.2,0.8895,0.3,659.0
119.00,58922,0.8127,726.7,842.9,357492,0.00937,385.2,0.8895,0.4,658.7
119.05,58106,0.8015,726.7,842.9,357492,0.00937,385.2,0.8895,0.4,658.4
119.10,57278,0.7900,726.7,842.9,357492,0.00937,385.2,0.8895,0.4,658.1
119.15,56439,0.7785,726.7,842.9,357492,0.00937,385.2,0.8895,0.4,657.8
119.20,55588,0.7667,726.7,842.9,357492,0.00937,385.2,0.8895,0.4,657.6
119.25,54724,0.7548,726.7,842.9,357492,0.00937,385.2,0.8895,0.4,657.3
119.30,53847,0.7427,726.7,842.9,357492,0.00937,385.2,0.8895,0.4,657.0
119.35,52955,0.7304,726.7,842.9,357492,0.00937,385.2,0.8895,0.4,656.7
119.40,52050,0.7179,726.7,842.9,357492,0.00937,385.2,0.8895,0.4,656.4
119.45,51800,0.7145,637.1,708.2,213997,0.00473,143.0,0.5572,0.4,655.7
119.50,51549,0.7110,637.1,708.2,213997,0.00473,143.0,0.5572,0.4,654.9
119.55,51297,0.7075,637.1,708.2,213997,0.00473,143.0,0.5572,0.4,654.1
119.60,51043,0.7040,637.1,708.2,213997,0.00473,143.0,0.5572,0.4,653.3
119.65,50789,0.7005,637.1,708.2,213997,0.00473,143.0,0.5572,0.4,652.6
119.70,50533,0.6970,637.1,708.2,213997,0.00473,143.0,0.5572,0.4,651.8
119.75,50277,0.6935,637.1,708.2,213997,0.00473,143.0,0.5572,0.4,651.1
119.80,50019,0.6899,637.1,708.2,213997,0.00473,143.0,0.5572,0.4,650.3
119.85,49759,0.6863,637.1,708.2,213997,0.00473,143.0,0.5572,0.4,649.6
119.90,49499,0.6827,637.1,708.2,213997,0.00473,143.0,0.5572,0.4,648.9
119.95,49237,0.6791,637.1,708.2,213997,0.00473,143.0,0.5572,0.4,648.1
120.00,48974,0.6755,637.1,708.2,213997,0.00473,143.0,0.5572,0.4,647.4
120.05,48710,0.6719,637.1,708.2,213997,0.00473,143.0,0.5572,0.4,646.7
120.10,48444,0.6682,637.1,708.2,213997,0.00473,143.0,0.5572,0.4,646.0
120.15,48177,0.6645,637.1,708.2,213997,0.00473,143.0,0.5572,0.4,645.3
120.20,47909,0.6608,637.1,708.2,213997,0.00473,143.0,0.5572,0.4,644.5
120.25,47639,0.6571,637.1,708.2,213997,0.00473,143.0,0.5572,0.4,643.8
120.30,47368,0.6533,637.1,708.2,213997,0.00473,143.0,0.5572,0.4,643.1
120.35,47095,0.6496,637.1,708.2,213997,0.00473,143.0,0.5572,0.4,642.5
120.40,46821,0.6458,637.1,708.2,213997,0.00473,143.0,0.5572,0.4,641.8
120.45,46545,0.6420,637.1,708.2,213997,0.00473,143.0,0.5572,0.4,641.1
120.50,46268,0.6382,637.1,708.2,213997,0.00473,143.0,0.5572,0.4,640.4
120.55,45989,0.6343,637.1,708.2,213997,0.00473,143.0,0.5572,0.4,639.7
120.60,45709,0.6305,637.1,708.2,213997,0.00473,143.0,0.5572,0.4,639.0
120.65,45427,0.6266,637.1,708.2,213997,0.00473,143.0,0.5572,0.4,638.4
120.70,45144,0.6227,637.1,708.2,213997,0.00473,143.0,0.5572,0.4,637.7
120.75,44858,0.6187,637.1,708.2,213997,0.00473,143.0,0.5572,0.4,637.0
120.80,44441,0.6130,526.5,569.6,173036,0.00254,84.8,0.4688,0.5,635.9
120.85,44023,0.6072,521.8,563.5,170929,0.00245,82.1,0.4632,0.5,634.8
120.90,43605,0.6014,517.9,558.3,168897,0.00238,79.4,0.4571,0.5,633.6
120.95,43191,0.5957,514.8,554.0,167003,0.00231,76.7,0.4503,0.5,632.5
121.00,42776,0.5900,511.8,550.0,165439,0.00224,74.4,0.4449,0.5,631.3
121.05,42359,0.5843,509.3,546.5,163995,0.00219,72.4,0.4397,0.5,630.1
121.10,41942,0.5785,507.4,543.7,162581,0.00214,70.4,0.4344,0.5,628.9
121.15,41527,0.5728,505.7,541.2,161179,0.00209,68.5,0.4290,0.5,627.8
121.20,41114,0.5671,504.3,538.9,159800,0.00205,66.6,0.4235,0.5,626.6
121.25,40706,0.5615,504.0,537.9,158482,0.00202,64.9,0.4178,0.5,625.4
121.30,40311,0.5560,506.6,540.0,157314,0.00203,63.3,0.4115,0.5,624.3
121.35,39934,0.5508,512.1,545.3,156313,0.00206,62.0,0.4048,0.5,623.1
121.40,39578,0.5459,519.6,552.7,155409,0.00210,60.8,0.3978,0.5,622.0
121.45,39244,0.5413,528.8,561.9,154593,0.00217,59.8,0.3909,0.6,621.0
121.50,38932,0.5370,539.2,572.4,153882,0.00224,58.9,0.3841,0.6,619.9
121.55,38644,0.5330,550.6,583.9,153249,0.00232,58.1,0.3775,0.6,619.0
121.60,38380,0.5294,562.6,596.2,152685,0.00240,57.5,0.3710,0.6,618.1
121.65,38140,0.5261,575.0,608.9,152186,0.00249,56.9,0.3649,0.6,617.2
121.70,37921,0.5231,587.5,621.8,151748,0.00258,56.4,0.3592,0.6,616.4
121.75,37724,0.5203,600.1,634.7,151351,0.00266,55.9,0.3537,0.6,615.6
