"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   
          0,           0,        1266,      -5.555155377,      -2.784780287,      -3.148637038,      -3.172871192,     -0.1046417277
          0,           0,        1267,      -5.529071135,       -2.76605669,      -3.147960208,      -3.173883937,     -0.0688021632
          0,           0,        1268,      -5.557601988,      -2.795296791,       -3.14601156,       -3.17408131,     -0.1284438724
          0,           0,        1269,      -5.571708442,      -2.800661326,      -3.146595507,       -3.17449898,     -0.1373286354
          0,           0,        1270,      -5.579761013,      -2.804683458,      -3.146894138,      -3.174617038,     -0.1419965898
          0,           0,        1271,      -5.562870904,      -2.799206763,      -3.147465569,      -3.174717539,     -0.1371159448
          0,           0,        1272,      -5.534082786,      -2.786526781,      -3.147362403,       -3.17481698,     -0.1239065079
          0,           0,        1273,      -5.533159232,      -2.773242261,      -3.147970109,      -3.174941999,    -0.08545697829
          0,           0,        1274,      -5.576936001,      -2.803708592,      -3.146257108,      -3.175028052,     -0.1332937954
          0,           0,        1275,      -5.574630943,       -2.80351237,      -3.147474554,      -3.175462925,     -0.1367334941
          0,           0,        1276,      -5.584792035,      -2.809368393,      -3.146984577,      -3.175687411,      -0.145437628
          0,           0,        1277,      -5.584404092,      -2.808585818,      -3.147864435,      -3.176076959,     -0.1456564408
          0,           0,        1278,      -5.581202341,      -2.807528788,      -3.147528709,      -3.176242497,     -0.1415370218
          0,           0,        1279,      -5.554139125,      -2.784132962,      -3.147441889,      -3.176338168,    -0.09223001708
          0,           0,        1280,      -5.578236516,      -2.806756854,      -3.147721979,      -3.176180304,     -0.1353777618
          0,           0,        1281,      -5.585419593,      -2.810270467,      -3.149015124,      -3.176989673,     -0.1441230579
          0,           0,        1282,       -5.59074846,      -2.814951072,      -3.149319329,      -3.177341525,      -0.152819826
          0,           0,        1283,      -5.590759081,      -2.814441059,      -3.149363609,      -3.177780705,     -0.1509537618
          0,           0,        1284,      -5.589067263,      -2.814079232,      -3.149179587,      -3.177991519,     -0.1481971271
          0,           0,        1285,      -5.562860557,      -2.791099356,      -3.150215277,      -3.178245402,     -0.1004780871
          0,           0,        1286,      -5.589565903,      -2.814504156,      -3.149825704,       -3.17854395,     -0.1449796895
          0,           0,        1287,      -5.593116192,      -2.816904627,      -3.151243579,       -3.17904416,      -0.150413116
          0,           0,        1288,      -5.598684868,      -2.821455012,       -3.15127686,      -3.179493443,      -0.158866925
          0,           0,        1289,       -5.60118966,      -2.821930272,      -3.152285299,      -3.180044917,     -0.1608893232
          0,           0,        1290,       -5.59844323,      -2.820749053,        -3.1526671,      -3.180407108,     -0.1558757608
          0,           0,        1291,      -5.575026434,      -2.802051009,      -3.153801604,      -3.180720789,      -0.114869036
          0,           0,        1292,      -5.599299723,      -2.822744058,      -3.153853877,      -3.181079309,     -0.1550646051
          0,           0,        1293,      -5.604011482,      -2.824994429,      -3.154519668,      -3.181786458,      -0.161407367
          0,           0,        1294,         -5.609153,      -2.829276705,      -3.155194325,      -3.182363204,     -0.1689675431
          0,           0,        1295,      -5.608686336,      -2.828845242,      -3.156637381,      -3.182952153,     -0.1673253688
          0,           0,        1296,      -5.604136768,      -2.826157053,        -3.1575226,      -3.183420084,     -0.1590979128
          0,           0,        1297,      -5.577964078,      -2.804298335,      -3.157882283,       -3.18381694,     -0.1136587509
          0,           0,        1298,      -5.609239223,      -2.830820983,      -3.157694862,      -3.184199985,     -0.1647037045
          0,           0,        1299,      -5.611135059,      -2.832292013,       -3.15976443,      -3.185008404,     -0.1678786189
          0,           0,        1300,      -5.620209254,      -2.839566451,      -3.160759307,      -3.185666737,     -0.1818992004
          0,           0,        1301,      -5.620517349,      -2.838430994,      -3.161548708,      -3.186451246,     -0.1806925132
          0,           0,        1302,      -5.615392726,      -2.835478298,      -3.162970656,      -3.187110342,     -0.1714263889
          0,           0,        1303,      -5.608133807,       -2.83069863,      -3.164421293,      -3.187817956,     -0.1583339659
          0,           0,        1304,       -5.61958251,      -2.840014131,      -3.164868468,      -3.188592941,     -0.1770230565
          0,           0,        1305,      -5.623036619,       -2.84180391,      -3.164888566,      -3.189392768,     -0.1810906098
          0,           0,        1306,      -5.625281883,      -2.844191344,      -3.166112152,      -3.190193543,     -0.1839953619
          0,           0,        1307,       -5.62388001,       -2.84379692,      -3.167604782,      -3.190952587,     -0.1812404492
          0,           0,        1308,      -5.621356092,       -2.84262596,       -3.17005525,      -3.191721838,     -0.1763398452
          0,           0,        1309,      -5.615828596,      -2.837946375,       -3.17130105,      -3.192442736,     -0.1659595102
          0,           0,        1310,      -5.628673652,      -2.848887954,      -3.171770091,      -3.193220105,     -0.1863504528
          0,           0,        1311,      -5.636663643,      -2.855386875,      -3.172326117,      -3.194167198,     -0.1987936858
          0,           0,        1312,      -5.641911436,      -2.858890729,      -3.172235654,      -3.195064028,     -0.2054238097
          0,           0,        1313,      -5.643324711,      -2.859751313,      -3.172977689,      -3.196015235,     -0.2069936233
          0,           0,        1314,      -5.632578016,      -2.852061971,      -3.174529186,      -3.196853252,     -0.1876572303
          0,           0,        1315,      -5.610618863,      -2.836406141,      -3.177057118,      -3.197556639,      -0.151802231
          0,           0,        1316,      -5.644137609,      -2.862644523,      -3.178744404,      -3.198363147,     -0.2047020708
          0,           0,        1317,      -5.653590645,      -2.869094278,      -3.181099922,      -3.199532682,     -0.2196554186
          0,           0,        1318,      -5.657483585,       -2.87139899,      -3.181621858,      -3.200510752,     -0.2240617598
          0,           0,        1319,      -5.652105725,      -2.868454353,      -3.181226821,      -3.201518116,     -0.2154658797
          0,           0,        1320,      -5.650471997,      -2.867300529,      -3.182319766,      -3.202493979,     -0.2112095791
          0,           0,        1321,      -5.652551762,      -2.868926514,      -3.184416694,      -3.203590579,     -0.2139841406
          0,           0,        1322,        -5.6551429,       -2.87102693,       -3.18631813,      -3.204765922,     -0.2165033313
          0,           0,        1323,      -5.659301863,      -2.875099441,      -3.187095596,      -3.205894279,     -0.2231219609
          0,           0,        1324,      -5.663122587,      -2.877518099,      -3.187671512,      -3.207185127,     -0.2267874761
          0,           0,        1325,      -5.663233206,      -2.877624144,      -3.188933174,       -3.20846843,     -0.2263199535
          0,           0,        1326,      -5.658686651,      -2.874641814,      -3.190997299,      -3.209780428,     -0.2171036102
          0,           0,        1327,      -5.659038676,      -2.876290953,      -3.192169333,      -3.211077471,     -0.2181449557
          0,           0,        1328,      -5.664664098,      -2.880353413,       -3.19325924,      -3.212503408,     -0.2250421666
          0,           0,        1329,        -5.6710906,      -2.884879029,      -3.193636232,      -3.213977745,     -0.2343197678
          0,           0,        1330,      -5.673148432,      -2.886402852,      -3.194512782,      -3.215502636,     -0.2353276102
          0,           0,        1331,      -5.667785402,      -2.883760226,      -3.194996432,      -3.217040818,     -0.2268727507
          0,           0,        1332,      -5.659339227,      -2.877760834,      -3.196782371,      -3.218614574,     -0.2117416545
          0,           0,        1333,      -5.658474287,      -2.878120328,      -3.199020216,      -3.220254114,     -0.2102634405
          0,           0,        1334,      -5.666807819,      -2.885089139,      -3.199349867,      -3.221989552,     -0.2220408871
          0,           0,        1335,       -5.67845747,      -2.893799219,      -3.200023958,      -3.223802384,     -0.2394625912
          0,           0,        1336,      -5.682091913,      -2.896309397,      -3.202269858,      -3.225665965,     -0.2428293792
          0,           0,        1337,      -5.677908379,      -2.893676072,      -3.204155664,       -3.22752402,     -0.2359920302
          0,           0,        1338,      -5.672645389,      -2.890330533,      -3.205305068,      -3.229408065,      -0.226509757
          0,           0,        1339,      -5.676780103,      -2.895071605,      -3.206335599,      -3.231306117,     -0.2336212071
          0,           0,        1340,      -5.681958979,      -2.898604401,      -3.207421943,      -3.233411624,     -0.2393465714
          0,           0,        1341,      -5.687845818,       -2.90322051,      -3.209894079,      -3.235641931,     -0.2479704201
          0,           0,        1342,      -5.689175608,      -2.904527257,       -3.21163982,      -3.237939844,     -0.2480753743
          0,           0,        1343,      -5.681197353,      -2.900188543,      -3.211860232,      -3.240205306,     -0.2359919772
          0,           0,        1344,      -5.658331881,      -2.882958493,      -3.213427041,       -3.24247965,     -0.1986219553
          0,           0,        1345,      -5.631386661,      -2.862923824,      -3.215322123,      -3.244721976,      -0.158188434
          0,           0,        1346,      -5.613474898,      -2.850481157,      -3.216945591,      -3.246968283,     -0.1313150874
          0,           0,        1347,      -5.686727332,      -2.910000158,      -3.218184335,      -3.249156279,     -0.2404383095
          0,           0,        1348,      -5.693295604,      -2.913459221,      -3.221337283,      -3.252217437,      -0.248476861
          0,           0,        1349,      -5.692791896,      -2.912475392,      -3.222257731,      -3.254811397,     -0.2479007412
          0,           0,        1350,      -5.694338247,      -2.913497273,      -3.223350874,      -3.257285234,     -0.2491193342
          0,           0,        1351,      -5.695056143,      -2.915532973,      -3.225870419,      -3.259771076,     -0.2506348719
          0,           0,        1352,      -5.697567839,      -2.917102311,      -3.228238485,      -3.262483865,     -0.2525217843
          0,           0,        1353,      -5.697980985,      -2.918049214,      -3.229677712,      -3.265239962,     -0.2530975394
          0,           0,        1354,      -5.698845218,       -2.91876978,      -3.232631923,      -3.268200796,     -0.2527698536
          0,           0,        1355,      -5.699296849,      -2.920716635,      -3.236008707,       -3.27119079,     -0.2539688199
          0,           0,        1356,      -5.701313051,      -2.922122982,      -3.238228262,      -3.274386417,     -0.2549803901
          0,           0,        1357,        -5.7035851,      -2.924428935,      -3.240796662,      -3.277602636,     -0.2584635627
          0,           0,        1358,      -5.703967594,      -2.924909346,       -3.24312909,      -3.280937548,     -0.2571574053
          0,           0,        1359,      -5.702939934,      -2.925681724,      -3.246358393,      -3.284227856,     -0.2561497428
          0,           0,        1360,      -5.702598635,      -2.925700759,       -3.24817513,      -3.287527824,     -0.2538986257
          0,           0,        1361,      -5.706211359,      -2.929096847,      -3.249853705,       -3.29082539,     -0.2594950765
          0,           0,        1362,      -5.708409198,       -2.93100614,      -3.253416009,      -3.294171232,     -0.2609295257
          0,           0,        1363,      -5.709482642,      -2.933260494,      -3.256358389,      -3.297588066,      -0.262892123
          0,           0,        1364,      -5.701541937,      -2.927375209,      -3.258739415,      -3.301005576,     -0.2485287797
          0,           0,        1365,       -5.70059839,      -2.927630972,      -3.261144859,      -3.304377004,     -0.2478132492
          0,           0,        1366,      -5.707158646,      -2.933189992,      -3.263330308,      -3.307758942,     -0.2560636527
          0,           0,        1367,      -5.720929947,      -2.944191513,      -3.265918476,      -3.311202906,     -0.2758073425
          0,           0,        1368,      -5.724357045,      -2.946730021,      -3.268172037,      -3.314799525,     -0.2787750629
          0,           0,        1369,      -5.692937309,      -2.922331462,      -3.269262685,      -3.318196884,     -0.2302813226
          0,           0,        1370,      -5.659785733,      -2.896711234,      -3.271736475,      -3.321286497,     -0.1828845121
          0,           0,        1371,      -5.655783192,      -2.895004445,      -3.275316695,      -3.324515713,     -0.1765444915
          0,           0,        1372,      -5.708315797,      -2.941012735,      -3.278088487,      -3.327812573,     -0.2532033854
          0,           0,        1373,      -5.718799893,      -2.946894945,      -3.280271449,      -3.331706316,     -0.2674728593
          0,           0,        1374,      -5.720044658,      -2.947900317,      -3.282590011,      -3.335167041,     -0.2681748882
          0,           0,        1375,      -5.712351031,      -2.943267861,      -3.286621489,      -3.338635171,     -0.2570719673
          0,           0,        1376,      -5.681730676,      -2.917222947,      -3.290304076,       -3.34202016,     -0.2088779244
          0,           0,        1377,      -5.706429086,      -2.940898401,      -3.292748096,      -3.345165372,     -0.2484058855
          0,           0,        1378,      -5.718635646,      -2.949631279,      -3.294163349,      -3.348875311,     -0.2628948995
          0,           0,        1379,      -5.731952184,      -2.959954935,      -3.296265108,      -3.352579619,     -0.2818312602
          0,           0,        1380,      -5.732451708,      -2.960462358,      -3.300553546,      -3.356366788,     -0.2810711837
          0,           0,        1381,      -5.704407049,      -2.938665434,      -3.304318352,      -3.359832451,     -0.2390217289
          0,           0,        1382,      -5.676423752,      -2.917685333,       -3.30620026,      -3.363152809,     -0.2002651709
          0,           0,        1383,      -5.718703768,      -2.955194852,      -3.308250992,      -3.366691381,     -0.2627427974
          0,           0,        1384,      -5.730686605,      -2.962952479,      -3.312964105,      -3.370452734,     -0.2762509113
          0,           0,        1385,      -5.735810703,      -2.966925588,      -3.316766373,      -3.373933853,     -0.2841389122
          0,           0,        1386,      -5.734467037,      -2.966207693,      -3.318585185,       -3.37740661,      -0.280717322
          0,           0,        1387,      -5.705908237,      -2.944689803,      -3.320458993,      -3.380733844,     -0.2388495282
          0,           0,        1388,      -5.688255275,      -2.932311237,      -3.324536426,      -3.383725427,     -0.2162421473
          0,           0,        1389,      -5.725631136,      -2.964692477,      -3.328198597,      -3.386896421,     -0.2707666224
          0,           0,        1390,      -5.734790886,        -2.9696352,      -3.330294779,      -3.390251605,     -0.2775711914
          0,           0,        1391,      -5.716017928,      -2.955595319,      -3.331911571,       -3.39339178,     -0.2509692165
          0,           0,        1392,      -5.713122688,      -2.955315082,      -3.335848056,      -3.395957922,     -0.2492103592
          0,           0,        1393,      -5.710930239,      -2.952938762,      -3.339289924,      -3.398901212,     -0.2434183786
          0,           0,        1394,      -5.705342166,      -2.949844512,      -3.340816785,      -3.401461563,     -0.2372866074
          0,           0,        1395,      -5.708533107,      -2.953192594,      -3.342202761,      -3.404130082,      -0.239814946
          0,           0,        1396,      -5.708400045,      -2.953956196,      -3.346081994,      -3.406741303,     -0.2399078648
          0,           0,        1397,      -5.715334084,      -2.959553985,      -3.349212327,      -3.409506426,     -0.2479763593
          0,           0,        1398,      -5.715320318,      -2.959962723,      -3.350624936,      -3.412177755,     -0.2467269988
          0,           0,        1399,      -5.710178636,      -2.956690762,      -3.351714595,      -3.414876097,     -0.2395047088
          0,           0,        1400,      -5.706395274,      -2.955248243,      -3.355219078,      -3.417471669,     -0.2358494376
          0,           0,        1401,      -5.709526101,      -2.957301272,      -3.357982764,      -3.420227883,     -0.2382272121
          0,           0,        1402,      -5.707336944,       -2.95697336,      -3.359134365,      -3.422878834,     -0.2361019769
          0,           0,        1403,       -5.70731667,      -2.957504664,      -3.359858083,      -3.425568019,     -0.2349636568
          0,           0,        1404,      -5.705363494,      -2.957203631,      -3.363075166,      -3.428154453,     -0.2330421651
          0,           0,        1405,      -5.707086277,      -2.958252105,      -3.365482051,      -3.430834336,     -0.2340230011
          0,           0,        1406,      -5.704718152,      -2.957791495,       -3.36642129,      -3.433419501,     -0.2317688748
          0,           0,        1407,       -5.70423821,      -2.957927709,       -3.36673807,      -3.435967103,     -0.2302032954
          0,           0,        1408,      -5.702349684,      -2.957694518,      -3.369459688,      -3.438480692,     -0.2285074151
          0,           0,        1409,      -5.703881179,      -2.958385518,      -3.371570374,       -3.44087652,     -0.2291319253
          0,           0,        1410,       -5.70140949,      -2.957837496,      -3.372495997,      -3.443233656,     -0.2268679259
          0,           0,        1411,      -5.700872579,      -2.957668872,      -3.372603703,      -3.445598973,     -0.2250570281
          0,           0,        1412,      -5.698873294,      -2.957376909,      -3.374968771,      -3.447884257,     -0.2234150474
          0,           0,        1413,      -5.700316647,      -2.957716485,      -3.376763746,      -3.450061597,     -0.2237577678
          0,           0,        1414,       -5.69801985,      -2.957480912,      -3.377663195,      -3.452179491,     -0.2221196185
          0,           0,        1415,       -5.69722861,      -2.956899779,      -3.377466658,       -3.45417897,      -0.219877874
          0,           0,        1416,      -5.730086212,      -2.990750524,      -3.379298677,      -3.456224005,     -0.2694229116
          0,           0,        1417,      -5.725955983,      -2.983002967,      -3.381031233,      -3.458508319,     -0.2603214671
          0,           0,        1418,      -5.683114808,      -2.944077532,      -3.381688713,      -3.459680743,     -0.1989002258
          0,           0,        1419,      -5.691795749,      -2.954347198,      -3.380874981,      -3.460730038,     -0.2114317441
          0,           0,        1420,      -5.684050829,      -2.948523458,      -3.382673345,      -3.462642605,     -0.2049656863
          0,           0,        1421,      -5.688749556,       -2.95168721,      -3.383632704,      -3.463453398,     -0.2076854773
          0,           0,        1422,      -5.690732431,       -2.95447479,      -3.384842459,      -3.464990137,      -0.211105179
          0,           0,        1423,      -5.687204359,      -2.951525886,      -3.384663004,      -3.466229526,     -0.2057042516
          0,           0,        1424,      -5.685882984,      -2.952149165,      -3.385444351,      -3.467294251,     -0.2058351752
          0,           0,        1425,      -5.686617091,      -2.951293167,      -3.386210363,      -3.467709661,     -0.2050047846
          0,           0,        1426,      -5.683618137,      -2.950749706,      -3.387391001,      -3.468695635,     -0.2032218265
          0,           0,        1427,      -5.682885246,      -2.949515609,      -3.387051917,      -3.470370695,     -0.2007220486
          0,           0,        1428,      -5.682237794,      -2.950659335,      -3.387508956,       -3.47118939,     -0.2010533844
          0,           0,        1429,      -5.682573753,      -2.949233325,      -3.387730427,      -3.469809557,     -0.1998803277
          0,           0,        1430,      -5.681799137,      -2.950475917,      -3.388978723,      -3.464464433,     -0.2000422046
          0,           0,        1431,      -5.679575883,      -2.947929988,      -3.388414029,      -3.466042642,     -0.1962258467
          0,           0,        1432,      -5.679599486,      -2.949637071,      -3.388793843,       -3.47006635,      -0.197132392
          0,           0,        1433,      -5.679458644,      -2.947760978,      -3.388916444,      -3.473489314,     -0.1956220304
          0,           0,        1434,      -5.678949334,      -2.949191804,      -3.390213674,       -3.47507095,     -0.1960108623
          0,           0,        1435,      -5.676566536,      -2.946502262,      -3.389425155,      -3.476147403,     -0.1921510149
          0,           0,        1436,      -5.676733733,      -2.948278874,      -3.389545043,       -3.47674299,     -0.1931950473
          0,           0,        1437,      -5.676450378,      -2.946347486,      -3.389283722,       -3.47361717,     -0.1916231275
          0,           0,        1438,      -5.676106862,      -2.947816179,      -3.390820058,      -3.466447756,     -0.1921341302
          0,           0,        1439,       -5.67351045,      -2.945050981,      -3.389917663,       -3.47094652,     -0.1881541592
          0,           0,        1440,      -5.673847069,      -2.946822051,      -3.389811527,      -3.476412835,     -0.1893403796
          0,           0,        1441,      -5.673405365,      -2.944848506,      -3.389561204,      -3.480164085,      -0.187730763
          0,           0,        1442,      -5.673196484,       -2.94629515,      -3.391204871,      -3.481254325,     -0.1883837502
          0,           0,        1443,      -5.670437694,      -2.943478096,      -3.390242771,      -3.481707515,     -0.1843121921
          0,           0,        1444,      -5.670967887,      -2.945258336,      -3.389855346,      -3.482134208,     -0.1856650537
          0,           0,        1445,      -5.670417242,      -2.943237714,      -3.389286459,      -3.482283764,     -0.1839139396
          0,           0,        1446,      -5.670354646,      -2.944671538,      -3.391153883,      -3.482524677,     -0.1846655353
          0,           0,        1447,      -5.667546968,       -2.94177396,      -3.390143407,      -3.482363387,     -0.1804755093
          0,           0,        1448,      -5.668096941,      -2.943508029,      -3.389403584,        -3.4824068,     -0.1818223359
          0,           0,        1449,      -5.669812922,      -2.943345437,      -3.388581426,      -3.482221961,     -0.1822013437
          0,           0,        1450,      -5.668660407,      -2.943779816,      -3.390983581,      -3.482229863,     -0.1819183102
          0,           0,        1451,      -5.663856779,      -2.939288633,      -3.390239355,      -3.481879367,     -0.1758451801
          0,           0,        1452,      -5.665372388,      -2.941842495,      -3.389729932,      -3.481809179,     -0.1781790161
          0,           0,        1453,      -5.664189966,      -2.939215438,      -3.388998869,      -3.481448177,     -0.1757750406
          0,           0,        1454,      -5.664408437,      -2.940843575,      -3.391010983,      -3.481294025,     -0.1768032287
          0,           0,        1455,      -5.661235359,      -2.937615249,      -3.389892202,      -3.480863467,     -0.1722624873
          0,           0,        1456,      -5.661865341,      -2.939387722,      -3.388729354,      -3.480703022,     -0.1737339141
          0,           0,        1457,      -5.660993726,       -2.93704449,      -3.387932295,      -3.480213235,     -0.1715798601
          0,           0,        1458,      -5.660951519,       -2.93840098,       -3.39039145,      -3.480089433,     -0.1724071811
          0,           0,        1459,      -5.657567472,      -2.934921186,      -3.389940817,      -3.479615974,     -0.1675940909
          0,           0,        1460,      -5.656644405,      -2.935026189,      -3.389850992,      -3.479499821,     -0.1674626455
          0,           0,        1461,      -5.645064506,      -2.921362054,      -3.389513187,      -3.478979384,     -0.1539171369
          0,           0,        1462,      -5.565709914,      -2.835365706,       -3.39031971,      -3.478746749,    -0.07445265674
          0,           0,        1463,      -5.408591961,      -2.674938094,      -3.389268334,      -3.476944336,     0.08967499584
          0,           0,        1464,      -5.344680706,      -2.604916953,      -3.388104006,      -3.471428332,      0.1761536149
          0,           0,        1465,      -5.360880525,      -2.622318801,      -3.386440603,      -3.467163798,      0.1627618374
          0,           0,        1466,      -5.352324359,      -2.614796607,      -3.388491654,       -3.46956488,      0.1667362689
          0,           0,        1467,      -5.350784632,      -2.617553533,      -3.387109977,      -3.467965919,      0.1638308543
          0,           0,        1468,      -5.339689207,      -2.612286545,      -3.386395101,      -3.467082219,      0.1641011486
          0,           0,        1469,      -5.348381669,      -2.617196493,      -3.385347217,      -3.466864278,      0.1602016208
          0,           0,        1470,      -5.359241078,      -2.621995368,      -3.387042272,      -3.465093372,      0.1582397246
          0,           0,        1471,      -5.355418009,      -2.619791693,      -3.386201506,      -3.465808113,      0.1585376396
          0,           0,        1472,      -5.359600969,      -2.622128065,      -3.384976697,      -3.463868747,       0.157640573
          0,           0,        1473,      -5.357353607,      -2.620361976,      -3.383986222,      -3.464078847,      0.1567950061
          0,           0,        1474,      -5.359889917,      -2.621897899,      -3.386446277,      -3.462548039,        0.15676627
          0,           0,        1475,      -5.359110335,      -2.620698764,      -3.385819108,      -3.463064676,      0.1562049991
          0,           0,        1476,      -5.360813912,      -2.621758449,      -3.384215574,      -3.462318006,      0.1565533243
          0,           0,        1477,      -5.360792534,      -2.621171265,      -3.383528222,      -3.461889257,       0.154979508
          0,           0,        1478,      -5.362213795,      -2.621886599,      -3.384968549,      -3.461602003,       0.155801258
          0,           0,        1479,      -5.361828035,      -2.621541317,        -3.3837017,      -3.461848281,      0.1543986071
          0,           0,        1480,      -5.363077368,      -2.621855446,      -3.382244689,      -3.462677461,      0.1555558043
          0,           0,        1481,      -5.363627055,      -2.622349382,      -3.380003909,      -3.461964535,       0.153118852
          0,           0,        1482,      -5.364628844,      -2.622151575,      -3.382639359,      -3.462655156,      0.1547369768
          0,           0,        1483,      -5.364845247,      -2.623148478,      -3.381620203,      -3.462850872,      0.1523252128
          0,           0,        1484,      -5.366475432,      -2.622847905,      -3.380454332,      -3.464393012,      0.1538005046
          0,           0,        1485,      -5.367450803,      -2.624851157,      -3.380324012,      -3.462525398,      0.1500713507
          0,           0,        1486,      -5.364333401,      -2.621695665,      -3.382241647,      -3.456854145,      0.1529845669
          0,           0,        1487,       -5.36650432,      -2.624890413,      -3.379978975,      -3.457831941,      0.1493271234
          0,           0,        1488,      -5.370461491,      -2.624683003,      -3.378633232,      -3.463349222,       0.151752248
          0,           0,        1489,      -5.369362045,      -2.625894209,      -3.378799239,      -3.466088029,      0.1488023648
          0,           0,        1490,      -5.368210896,      -2.622805571,       -3.38063305,      -3.467876112,      0.1537347381
          0,           0,        1491,      -5.367687081,      -2.624115288,      -3.378971467,      -3.467531353,      0.1513904451
          0,           0,        1492,      -5.363844485,      -2.618949154,      -3.377980264,      -3.469325276,      0.1578686967
          0,           0,        1493,      -5.364499224,      -2.620587253,      -3.377979703,      -3.469297014,      0.1552629814
          0,           0,        1494,      -5.359383454,      -2.614133366,      -3.378503354,      -3.470892041,      0.1630242886
          0,           0,        1495,       -5.35864691,      -2.614781597,      -3.378319344,      -3.469496339,       0.162168446
          0,           0,        1496,      -5.352502546,       -2.60733691,      -3.380076768,      -3.469424171,      0.1708310619
          0,           0,        1497,      -5.351551439,      -2.606948766,       -3.37518374,      -3.468194098,      0.1709318472
          0,           0,        1498,      -5.343281205,      -2.598014012,       -3.37828464,      -3.471088579,      0.1811620018
          0,           0,        1499,      -5.340221146,      -2.595038626,      -3.376139551,      -3.471092698,      0.1846059567
          0,           0,        1500,      -5.328386467,      -2.583429295,      -3.377363473,      -3.470806438,      0.1973501752
          0,           0,        1501,      -5.331712265,      -2.586409561,      -3.377657318,      -3.469515065,      0.1943313174
          0,           0,        1502,      -5.327550237,      -2.581230102,      -3.378851996,      -3.472105072,      0.1995573528
          0,           0,        1503,      -5.329682272,      -2.584158669,      -3.377699699,      -3.473550134,      0.1969871684
          0,           0,        1504,      -5.328177297,      -2.580810214,      -3.377969816,      -3.473867859,       0.200190344
          0,           0,        1505,      -5.329042625,      -2.582472297,      -3.373215585,       -3.46979427,      0.1984920361
          0,           0,        1506,      -5.326145379,      -2.578282873,      -3.378251087,      -3.462555228,      0.2023917093
          0,           0,        1507,      -5.327103972,      -2.580234436,      -3.375842678,      -3.466678344,      0.2008747442
          0,           0,        1508,      -5.323692789,      -2.575604126,      -3.377167408,       -3.47130813,      0.2045537802
          0,           0,        1509,      -5.325622071,      -2.578081258,      -3.377779218,      -3.472133382,      0.2025159514
          0,           0,        1510,      -5.321517098,      -2.572766746,      -3.374783148,      -3.467181679,      0.2065504174
          0,           0,        1511,      -5.322936973,      -2.575366298,      -3.376523764,      -3.463910393,      0.2050593208
          0,           0,        1512,      -5.318795629,      -2.569762204,      -3.379066979,      -3.454619657,      0.2089013921
          0,           0,        1513,      -5.320864405,      -2.572793892,      -3.379812772,      -3.457852353,      0.2069408394
          0,           0,        1514,      -5.316127519,       -2.56660187,      -3.378633813,      -3.464767873,      0.2108649591
          0,           0,        1515,      -5.317586141,      -2.569626849,      -3.375896589,      -3.469162302,      0.2096253623
          0,           0,        1516,      -5.313503805,      -2.563716965,       -3.37660129,      -3.470290385,      0.2130174672
          0,           0,        1517,      -5.315291866,      -2.566887182,      -3.369509654,      -3.467655637,      0.2115929052
          0,           0,        1518,      -5.307827024,      -2.558313126,      -3.374275563,      -3.464835267,       0.215802866
          0,           0,        1519,       -5.31008072,      -2.562350601,       -3.37519228,      -3.456210858,      0.2149108711
          0,           0,        1520,      -5.320599903,      -2.567165203,      -3.371722465,      -3.460650988,      0.2138644276
          0,           0,        1521,      -5.315798058,       -2.56504517,      -3.372325473,       -3.46722074,      0.2148938509
          0,           0,        1522,      -5.241181328,      -2.506196113,      -3.372753264,      -3.472932992,      0.2391816594
          0,           0,        1523,      -5.239843224,      -2.509565085,        -3.3699657,      -3.475736076,      0.2393181554
          0,           0,        1524,      -5.301766142,      -2.555106565,      -3.372642007,      -3.474208466,      0.2210103255
          0,           0,        1525,       -5.30730378,      -2.559094273,      -3.367759321,      -3.476163608,      0.2195214301
          0,           0,        1526,      -5.350392272,      -2.617647299,      -3.368270883,      -3.472993957,      0.1563476809
          0,           0,        1527,       -5.52079101,      -2.811264913,      -3.366689873,      -3.463298065,    -0.02365131027
          0,           0,        1528,       -5.55779942,      -2.831413806,      -3.367358454,      -3.466419066,     -0.0511236025
          0,           0,        1529,      -5.577169457,      -2.852452792,      -3.366736267,       -3.46796103,    -0.06862353006
          0,           0,        1530,      -5.577451634,      -2.852100333,      -3.366127501,      -3.468931553,    -0.07001348733
          0,           0,        1531,      -5.577808327,      -2.856474994,      -3.367440781,        -3.4695328,    -0.07280934202
          0,           0,        1532,      -5.578840185,      -2.855044563,      -3.367534375,      -3.470029621,    -0.07242439088
          0,           0,        1533,      -5.564811543,       -2.84774158,      -3.362683634,      -3.473459591,    -0.07265263439
          0,           0,        1534,      -5.563811435,      -2.843836183,       -3.36599783,      -3.481920491,    -0.06744672173
          0,           0,        1535,      -5.551658874,         -2.827731,      -3.365494533,      -3.484234413,    -0.04552639514
          0,           0,        1536,      -5.437032235,       -2.70737731,      -3.359538663,      -3.480600066,     0.05730644738
          0,           0,        1537,      -5.312035699,      -2.558616794,      -3.361046217,      -3.475624299,      0.1990850763
          0,           0,        1538,      -5.307344669,      -2.553870404,      -3.356629397,      -3.461310406,      0.2292439109
          0,           0,        1539,      -5.303628928,      -2.548242364,       -3.35571922,      -3.458632568,      0.2330620548
