"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   
          0,           0,         563,      -5.222422749,      -2.924183357,      -2.920140735,      -2.850213251,       0.229158511
          0,           0,         564,      -5.223966783,      -2.925181954,      -2.921359149,      -2.852061679,      0.2278935613
          0,           0,         565,      -5.224612996,      -2.927428539,      -2.922761899,      -2.854295683,      0.2274541861
          0,           0,         566,      -5.225190917,      -2.927566445,      -2.924422655,      -2.856819074,      0.2273387284
          0,           0,         567,      -5.225261659,      -2.929881269,       -2.92640161,       -2.85960323,      0.2275508703
          0,           0,         568,      -5.225483219,      -2.931067989,      -2.928674238,       -2.86251014,      0.2277791976
          0,           0,         569,      -5.225208705,      -2.932832609,      -2.931372471,      -2.865535902,       0.228417188
          0,           0,         570,      -5.224756926,      -2.932927161,      -2.934503421,      -2.868536376,      0.2294051772
          0,           0,         571,      -5.224061834,      -2.934607639,      -2.938109969,      -2.871494288,      0.2304578199
          0,           0,         572,      -5.223590623,      -2.935883005,      -2.942128586,      -2.874277397,      0.2313347396
          0,           0,         573,      -5.223004204,      -2.937214542,      -2.946521916,        -2.8768667,      0.2322479779
          0,           0,         574,       -5.22244369,      -2.937434267,      -2.951484025,      -2.879138156,      0.2332086535
          0,           0,         575,       -5.22191101,      -2.938260208,      -2.956918622,      -2.881079193,      0.2339850058
          0,           0,         576,      -5.221693422,      -2.939524663,      -2.962711449,      -2.882595957,       0.234414057
          0,           0,         577,      -5.221425263,      -2.939408673,      -2.968849368,      -2.883702296,      0.2348250438
          0,           0,         578,      -5.220583519,      -2.933490937,      -2.975400591,      -2.884296434,      0.2362972769
          0,           0,         579,      -5.221035146,          -2.93629,       -2.98238032,      -2.884457655,      0.2356283605
          0,           0,         580,      -5.221279627,      -2.934350941,       -2.98953227,      -2.884099209,      0.2356176651
          0,           0,         581,      -5.222685048,      -2.939089758,      -2.996769378,      -2.883354933,      0.2337554849
          0,           0,         582,       -5.22459221,      -2.947057005,      -3.004013801,      -2.882154078,      0.2312433537
          0,           0,         583,      -5.225610904,      -2.944167944,      -3.011473335,      -2.880635458,      0.2302439956
          0,           0,         584,      -5.227402472,      -2.947244704,      -3.018399754,      -2.878748393,      0.2280861941
          0,           0,         585,       -5.22948244,      -2.947022552,       -3.02544269,      -2.876678968,      0.2257476059
          0,           0,         586,      -5.231514831,      -2.949104281,      -3.032897879,      -2.874400095,      0.2233253344
          0,           0,         587,      -5.233944275,      -2.949007325,      -3.039771392,      -2.872046562,      0.2205545624
          0,           0,         588,      -5.236641178,      -2.952226346,      -3.045438365,       -2.86964815,      0.2173558743
          0,           0,         589,      -5.239651203,      -2.952405059,      -3.050697706,      -2.867321212,      0.2139291638
          0,           0,         590,      -5.242410956,       -2.95420162,      -3.055372987,      -2.865082929,      0.2107664627
          0,           0,         591,      -5.245446063,      -2.953973955,      -3.059849764,      -2.863068807,      0.2073834363
          0,           0,         592,      -5.248475953,      -2.956187667,       -3.06365233,      -2.861245546,      0.2039110204
          0,           0,         593,      -5.251899764,      -2.956616041,      -3.066119517,      -2.859743233,      0.2001547874
          0,           0,         594,      -5.254746728,      -2.957783731,      -3.067188242,      -2.858545026,      0.1969919347
          0,           0,         595,      -5.257737968,      -2.957166527,      -3.067530811,       -2.85773395,      0.1938525685
          0,           0,         596,      -5.260591054,      -2.958370682,      -3.067319676,      -2.857313119,      0.1907810372
          0,           0,         597,      -5.263727901,      -2.958567093,      -3.067028663,      -2.857353541,      0.1875646183
          0,           0,         598,      -5.266008709,      -2.958120321,      -3.066124917,      -2.857827784,      0.1852953835
          0,           0,         599,      -5.268390552,      -2.957336011,      -3.063895319,      -2.858781919,      0.1830661833
