"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,  "Avg_Massflow"  ,  "Avg_Massflow"  ,    "Avg_Mach"    ,    "Avg_Temp"    ,    "Avg_Press"   ,    "Avg_Press"   ,   "Avg_Density"  ,  "Avg_Enthalpy"  ,  "Avg_NormalVel" ,   "Uniformity"   ,"Secondary_Strength","Momentum_Distortion","Secondary_Over_Uniformity",  "Avg_TotalTemp" ,  "Avg_TotalTemp" , "Avg_TotalPress" , "Avg_TotalPress" ,"Avg_Massflow(HUB)", "Avg_Press(HUB)" ,"Avg_TotalTemp(HUB)","Avg_TotalPress(HUB)"
          0,           0,          38,      -6.400325869,      -8.504223825,      -3.823839779,      -3.546370071,     -0.9492795632,   0.0001700416863,   0.0001700416863,      0.2946460934,       291.2649373,       89667.00498,       89667.00498,        1.07244444,       297715.8508,        6.59313762,       1.346148963,         104.7909761,        -0.9583128735,                77.84500749,       296.3222473,       296.3222473,       95235.49527,       95235.49527,    0.0001700416863,       89667.00498,         296.3222473,          95235.49527
          0,           0,          39,      -6.416608378,      -8.518437196,      -3.827716919,      -3.549048678,     -0.9655229928,   0.0001696601173,   0.0001696601173,      0.2939797656,       291.2726987,       89669.77045,       89669.77045,       1.072448939,       297700.8282,       6.578315203,       1.343122607,          104.550184,        -0.9583128735,                 77.8411319,        296.307295,        296.307295,       95212.73328,       95212.73328,    0.0001696601173,       89669.77045,          296.307295,          95212.73328
          0,           0,          40,        -6.4355857,      -8.534109302,      -3.831506756,      -3.551324796,     -0.9847399184,   0.0001692729697,   0.0001692729697,      0.2933014332,       291.2814288,       89673.40707,       89673.40707,       1.072460288,       297686.4342,       6.563234678,       1.340043552,         104.3095263,        -0.9583128735,                77.84040013,       296.2929684,       296.2929684,       95190.49628,       95190.49628,    0.0001692729697,       89673.40707,         296.2929684,          95190.49628
          0,           0,          41,      -6.458295958,       -8.54992278,      -3.835688027,       -3.55311157,      -1.007700398,   0.0001688796306,   0.0001688796306,      0.2926134195,       291.2900234,        89676.7129,        89676.7129,        1.07246818,       297671.6225,       6.547935527,       1.336919859,         104.0690338,        -0.9583128735,                77.84238755,        296.278226,        296.278226,        95167.6004,        95167.6004,    0.0001688796306,        89676.7129,          296.278226,           95167.6004
          0,           0,          42,      -6.482284639,      -8.565189708,      -3.840311771,      -3.554330897,      -1.032227034,   0.0001684799476,   0.0001684799476,      0.2919134564,       291.2990599,       89680.39025,       89680.39025,       1.072478888,       297656.9081,       6.532373477,        1.33374249,         103.8286568,        -0.9583128735,                77.84760371,       296.2635804,       296.2635804,       95144.70712,       95144.70712,    0.0001684799476,       89680.39025,         296.2635804,          95144.70712
          0,           0,          43,      -6.505797456,      -8.578914587,      -3.845138152,      -3.555171313,      -1.056441877,   0.0001680752934,   0.0001680752934,      0.2911989459,       291.3101181,        89686.2176,        89686.2176,       1.072507862,       297643.8191,       6.516508007,       1.330503169,         103.5882951,        -0.9583128735,                77.85648132,       296.2505528,       296.2505528,       95123.60677,       95123.60677,    0.0001680752934,        89686.2176,         296.2505528,          95123.60677
          0,           0,          44,      -6.529513107,      -8.590255399,      -3.849687618,      -3.555661203,      -1.080973808,   0.0001676654974,   0.0001676654974,      0.2904683225,       291.3236472,       89694.67048,       89694.67048,       1.072559134,       297632.7646,       6.500308909,        1.32719573,         103.3479169,        -0.9583128735,                77.86938624,         296.23955,         296.23955,       95104.74641,       95104.74641,    0.0001676654974,       89694.67048,           296.23955,          95104.74641
          0,           0,          45,      -6.554401318,      -8.598780098,      -3.853546307,      -3.556092976,      -1.107606673,   0.0001672345011,   0.0001672345011,       0.289709191,       291.3346288,       89700.21923,       89700.21923,       1.072585053,       297618.2007,       6.483442716,       1.323752088,          103.107862,        -0.9583128735,                77.89061332,       296.2250543,       296.2250543,       95081.79678,       95081.79678,    0.0001672345011,       89700.21923,         296.2250543,          95081.79678
          0,           0,          46,      -6.577923821,      -8.604209147,      -3.856873098,      -3.556065753,       -1.13357152,   0.0001667995124,   0.0001667995124,      0.2889539424,       291.3420323,       89701.88505,       89701.88505,       1.072577715,       297600.1789,       6.466623066,       1.320317948,         102.8679454,        -0.9583128735,                77.91149516,       296.2071168,       296.2071168,       95054.95748,       95054.95748,    0.0001667995124,       89701.88505,         296.2071168,          95054.95748
          0,           0,          47,      -6.598092326,      -8.606411105,      -3.860548978,      -3.555533022,      -1.156337007,   0.0001663902714,   0.0001663902714,        0.28823754,       291.3508052,       89705.55618,       89705.55618,       1.072589314,       297584.9321,       6.450687511,       1.317064318,          102.627645,        -0.9583128735,                77.92151345,       296.1919414,       296.1919414,       95031.78749,       95031.78749,    0.0001663902714,       89705.55618,         296.1919414,          95031.78749
