"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Grid_Velocity_x","Grid_Velocity_y","Grid_Velocity_z"
45, -2.521296116000000e-02, 1.033137876000000e-02, -1.086629363000000e-02, 1.812495352479691e+00, -2.825540891827069e+02, -6.321555807056150e+01, -3.894672093859787e+01, 4.446218331048356e+05, 0.000000000000000e+00, -8.249888107765938e+01, -7.843770992313007e+01
46, -2.521296116000000e-02, 1.054278766000000e-02, -1.066130164000000e-02, 1.811086359210550e+00, -2.854209570682890e+02, -6.148568862470253e+01, -3.467155606838210e+01, 4.474102455832405e+05, 0.000000000000000e+00, -8.094254454003881e+01, -8.004276481063165e+01
47, -2.521296116000000e-02, 1.082946668000000e-02, -1.036997472000000e-02, 1.809803336633521e+00, -2.860800429241855e+02, -5.794879835707597e+01, -2.761007159308059e+01, 4.490555153117343e+05, 0.000000000000000e+00, -7.873073748363399e+01, -8.221928416338910e+01
48, -2.521296116000000e-02, 1.119246743000000e-02, -9.977093620000000e-03, 1.810295754622574e+00, -2.830742570808531e+02, -5.267111772694563e+01, -2.053002965461473e+01, 4.494338885383042e+05, 0.000000000000000e+00, -7.574791258949757e+01, -8.497525199612575e+01
49, -2.521296116000000e-02, 1.161350512000000e-02, -9.483681940999999e-03, 1.810955579708858e+00, -2.801674989934203e+02, -4.644486680812297e+01, -1.740098324932075e+01, 4.497448811780119e+05, 0.000000000000000e+00, -7.200184122292164e+01, -8.817184685167285e+01
50, -2.521296116000000e-02, 1.205395405000000e-02, -8.917169740000000e-03, 1.801132587932544e+00, -2.774487313031074e+02, -4.161330880337215e+01, -1.826110042647866e+01, 4.497955250121552e+05, 0.000000000000000e+00, -6.770077737440663e+01, -9.151581537802791e+01
51, -2.521296116000000e-02, 1.246679363000000e-02, -8.330232940000000e-03, 1.780916980438656e+00, -2.752393844535529e+02, -3.808785153709379e+01, -2.156754365929435e+01, 4.497228162830862e+05, 0.000000000000000e+00, -6.324464624892167e+01, -9.465016868875939e+01
52, -2.521296116000000e-02, 1.281541193000000e-02, -7.783247475000000e-03, 1.765326653243009e+00, -2.754321198642074e+02, -3.604351803016190e+01, -2.378886487811819e+01, 4.509740289842081e+05, 0.000000000000000e+00, -5.909183293788995e+01, -9.729694234061364e+01
53, -2.521296116000000e-02, 1.308488155000000e-02, -7.321174717000000e-03, 1.761293332574569e+00, -2.777824447446922e+02, -3.398772546925500e+01, -2.248914881599192e+01, 4.527943238484808e+05, 0.000000000000000e+00, -5.558369236949744e+01, -9.934280479301842e+01
54, -2.521296116000000e-02, 1.327957390000000e-02, -6.961798709000000e-03, 1.767188540892581e+00, -2.810048278695549e+02, -3.186377197453116e+01, -1.836490179141240e+01, 4.545159261321715e+05, 0.000000000000000e+00, -5.285524423845278e+01, -1.008209445871646e+02
55, -2.521296116000000e-02, 1.341373446000000e-02, -6.699660600000000e-03, 1.779307005901515e+00, -2.851339283232289e+02, -2.943497205447535e+01, -1.308190882626426e+01, 4.562891362987722e+05, 0.000000000000000e+00, -5.086504395336132e+01, -1.018395160027386e+02
56, -2.521296116000000e-02, 1.350333548000000e-02, -6.517181543000000e-03, 1.793554991921237e+00, -2.886140210004005e+02, -2.572666723444953e+01, -9.124606192942931e+00, 4.574767165906890e+05, 0.000000000000000e+00, -4.947962970493314e+01, -1.025197832718845e+02
57, -2.521296116000000e-02, 1.356199421000000e-02, -6.394219047000000e-03, 1.806601376563539e+00, -2.916800718728479e+02, -2.299677502158933e+01, -6.988055534931669e+00, 4.583576323829885e+05, 0.000000000000000e+00, -4.854607603153436e+01, -1.029651310376651e+02
58, -2.521296116000000e-02, 5.276052211000000e-03, -1.444811727000000e-02, 1.647136437040186e+00, -2.774765777339605e+02, -5.323013245660439e+01, 2.705983500327941e+01, 4.566198991192535e+05, 0.000000000000000e+00, -1.096927387608066e+02, -4.005674968262485e+01
59, -2.521296116000000e-02, 5.407112320000000e-03, -1.439958180000000e-02, 1.671686632188498e+00, -2.814218523749178e+02, -5.003632777973446e+01, 2.811891628450947e+01, 4.573342528008722e+05, 0.000000000000000e+00, -1.093242486294040e+02, -4.105178190930471e+01
60, -2.521296116000000e-02, 5.601844705000000e-03, -1.432494871000000e-02, 1.687495997820379e+00, -2.824556801736402e+02, -4.541097970789684e+01, 3.133377119777379e+01, 4.557311916850639e+05, 0.000000000000000e+00, -1.087576206119750e+02, -4.253022565646526e+01
61, -2.521296116000000e-02, 5.882089733000000e-03, -1.421217224000000e-02, 1.699656379054650e+00, -2.809431993383546e+02, -3.928306215248874e+01, 3.670753907880088e+01, 4.525860690656986e+05, 0.000000000000000e+00, -1.079014011038621e+02, -4.465789696968535e+01
62, -2.521296116000000e-02, 6.267286822000000e-03, -1.404656312000000e-02, 1.715898332555162e+00, -2.793874520696689e+02, -2.974568537803716e+01, 4.272144006413151e+01, 4.483660806099366e+05, 0.000000000000000e+00, -1.066440664908405e+02, -4.758238345228297e+01
63, -2.521296116000000e-02, 6.764332969000000e-03, -1.381407322000000e-02, 1.736473281914772e+00, -2.778929772735842e+02, -9.966091493176025e+00, 3.888983774715309e+01, 4.433470276418682e+05, 0.000000000000000e+00, -1.048789608103807e+02, -5.135604836211495e+01
64, -2.521296116000000e-02, 7.355464105000000e-03, -1.350858865000000e-02, 1.747783370742008e+00, -2.781716371656503e+02, 8.232728522461251e+00, 2.479321723599165e+01, 4.385194145708541e+05, 0.000000000000000e+00, -1.025596662956520e+02, -5.584402365071993e+01
65, -2.521296116000000e-02, 7.993362197000000e-03, -1.314119402000000e-02, 1.751162218656103e+00, -2.785092500720703e+02, 9.064920401457849e+00, 1.306143715175727e+01, 4.344931274516697e+05, 0.000000000000000e+00, -9.977033932539045e+01, -6.068706219021630e+01
66, -2.521296116000000e-02, 8.612951653000000e-03, -1.274369975000000e-02, 1.740956643886328e+00, -2.752115375898043e+02, -5.004736105974533e+00, 8.062084769687360e+00, 4.282324083888017e+05, 0.000000000000000e+00, -9.675249040409446e+01, -6.539109822936717e+01
