"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Grid_Velocity_x","Grid_Velocity_y","Grid_Velocity_z"
10, -2.500000000000000e-02, 1.166229410000000e-02, 8.948793005999999e-03, 1.131426790059948e+00, 1.317673263441802e+02, 3.151922886146783e-01, -4.107664685048737e-01, 2.361599441804032e+05, 0.000000000000000e+00, 6.794086697163769e+01, -8.854226167718502e+01
11, -2.500000000000000e-02, 1.105204517000000e-02, 9.692383482000000e-03, 1.135550477792697e+00, 1.290054580901993e+02, 8.164725796417214e-01, -9.310088270155655e-01, 2.370220758218797e+05, 0.000000000000000e+00, 7.358634134761442e+01, -8.390914061326998e+01
12, -2.500000000000000e-02, 1.039446968000000e-02, 1.039446968000000e-02, 1.131558806178455e+00, 1.295045760520468e+02, 6.124155180944797e+00, -4.940736024695774e-01, 2.363509862030002e+05, 0.000000000000000e+00, 7.891670768293571e+01, -7.891670768293571e+01
13, -2.500000000000000e-02, 1.697500000000000e-02, 0.000000000000000e+00, 1.130993719279053e+00, 1.327363845631559e+02, 7.113233912593655e-01, -3.164016033815926e-02, 2.361464601530694e+05, 0.000000000000000e+00, 0.000000000000000e+00, -1.288772928450000e+02
14, -2.500000000000000e-02, 1.693865522000000e-02, 1.110218119000000e-03, 1.129371121172052e+00, 1.334199521771428e+02, -9.531425722915300e-02, 2.363784165929399e-01, 2.357848515544327e+05, 0.000000000000000e+00, 8.428978241189283e+00, -1.286013566532211e+02
15, -2.500000000000000e-02, 1.682977652000000e-02, 2.215682113000000e-03, 1.129012512752077e+00, 1.338023055738681e+02, -8.158311078602125e-02, 1.024992112595629e-01, 2.357310797699245e+05, 0.000000000000000e+00, 1.682186229917699e+01, -1.277747297251219e+02
16, -2.500000000000000e-02, 1.664883013000000e-02, 3.311658216000000e-03, 1.128801885285337e+00, 1.338831863890082e+02, -5.364398235274380e-02, 3.712034575003854e-02, 2.356831286309818e+05, 0.000000000000000e+00, 2.514271255999896e+01, -1.264009517638097e+02
17, -2.500000000000000e-02, 1.639659090000000e-02, 4.393453291000000e-03, 1.128734188571579e+00, 1.338529941081357e+02, -6.093609363718444e-02, -1.293997290709054e-02, 2.356626983504477e+05, 0.000000000000000e+00, 3.335589787246163e+01, -1.244859055716620e+02
18, -2.500000000000000e-02, 1.607413895000000e-02, 5.456434924000000e-03, 1.128782567243122e+00, 1.337959313569997e+02, -6.523851162919851e-02, -4.120419347530958e-02, 2.356697310880303e+05, 0.000000000000000e+00, 4.142624810545116e+01, -1.220377916165167e+02
19, -2.500000000000000e-02, 1.568285506000000e-02, 6.496051264000000e-03, 1.128903321449469e+00, 1.337059944807656e+02, -7.185401677752888e-02, -5.230725888692341e-02, 2.356918960801582e+05, 0.000000000000000e+00, 4.931920477682830e+01, -1.190670930317119e+02
20, -2.500000000000000e-02, 1.522441479000000e-02, 7.507850516000000e-03, 1.129093053931617e+00, 1.335861761449948e+02, -6.915945606603850e-02, -5.105570403636470e-02, 2.357295728219293e+05, 0.000000000000000e+00, 5.700096904783602e+01, -1.155865309740547e+02
21, -2.500000000000000e-02, 1.470078123000000e-02, 8.487500000000000e-03, 1.129345627880165e+00, 1.334483165033313e+02, -4.703484198905430e-02, -5.230475802205976e-02, 2.357833065181860e+05, 0.000000000000000e+00, 6.443864642250000e+01, -1.116110095805001e+02
22, -2.500000000000000e-02, 1.411419667000000e-02, 9.430804706000001e-03, 1.129641131457055e+00, 1.331859562281865e+02, 6.207537507448018e-03, -6.162169624456581e-02, 2.358347063451158e+05, 0.000000000000000e+00, 7.160038762056944e+01, -1.071575527252733e+02
23, -2.500000000000000e-02, 1.346717295000000e-02, 1.033372526000000e-02, 1.130058243698899e+00, 1.329271426443728e+02, 1.175106750913347e-01, -4.627972658046143e-02, 2.359192051795550e+05, 0.000000000000000e+00, 7.845552497866237e+01, -1.022452307553115e+02
24, -2.500000000000000e-02, 1.276248073000000e-02, 1.119239521000000e-02, 1.130399380489241e+00, 1.329251206656837e+02, 3.063438980194232e-01, 3.078904289731410e-02, 2.360135328267640e+05, 0.000000000000000e+00, 8.497470368872727e+01, -9.689507902614901e+01
25, -2.500000000000000e-02, 1.200313761000000e-02, 1.200313761000000e-02, 1.130993719279053e+00, 1.327363845631559e+02, 5.253545655090512e-01, 4.806086216431670e-01, 2.361464601530694e+05, 0.000000000000000e+00, 9.113000770679255e+01, -9.113000770679255e+01
26, -2.500000000000000e-02, 1.925000000000000e-02, 0.000000000000000e+00, 1.129833182775565e+00, 1.329556489180032e+02, 9.532213166199587e-02, -3.856203636735747e-02, 2.358608183916649e+05, 0.000000000000000e+00, 0.000000000000000e+00, -1.461495073500000e+02
