"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Grid_Velocity_x","Grid_Velocity_y","Grid_Velocity_z"
57, -2.521296116000000e-02, 1.356199421000000e-02, -6.394219047000000e-03, 1.148132187077882e+00, 1.052149850865485e+02, -8.421726049063989e-01, -8.627020448280898e-01, 2.378068813775185e+05, 0.000000000000000e+00, -4.854607603153436e+01, -1.029651310376651e+02
58, -2.521296116000000e-02, 5.276052211000000e-03, -1.444811727000000e-02, 1.147054269620583e+00, 1.071850104476582e+02, -5.130474081650148e-01, -6.193808077535625e-01, 2.377935096920662e+05, 0.000000000000000e+00, -1.096927387608066e+02, -4.005674968262485e+01
59, -2.521296116000000e-02, 5.407112320000000e-03, -1.439958180000000e-02, 1.149921724478859e+00, 1.028049464697420e+02, -1.671663277432004e+00, -9.553558237432658e-01, 2.382664138274054e+05, 0.000000000000000e+00, -1.093242486294040e+02, -4.105178190930471e+01
60, -2.521296116000000e-02, 5.601844705000000e-03, -1.432494871000000e-02, 1.150475136311250e+00, 1.016352453776688e+02, -1.565667043921298e+00, -4.406408294851666e-01, 2.384504030741805e+05, 0.000000000000000e+00, -1.087576206119750e+02, -4.253022565646526e+01
61, -2.521296116000000e-02, 5.882089733000000e-03, -1.421217224000000e-02, 1.150149528111879e+00, 1.009020297850203e+02, -8.349756856644077e-01, 2.895643763962858e-01, 2.384710964119500e+05, 0.000000000000000e+00, -1.079014011038621e+02, -4.465789696968535e+01
62, -2.521296116000000e-02, 6.267286822000000e-03, -1.404656312000000e-02, 1.150927096412279e+00, 1.014118011099066e+02, -1.581394605631448e-01, 7.926244298107122e-01, 2.387658231348896e+05, 0.000000000000000e+00, -1.066440664908405e+02, -4.758238345228297e+01
63, -2.521296116000000e-02, 6.764332969000000e-03, -1.381407322000000e-02, 1.149904476868528e+00, 1.025864903652145e+02, 1.597269887460772e-01, 8.298011500176430e-01, 2.386473373834268e+05, 0.000000000000000e+00, -1.048789608103807e+02, -5.135604836211495e+01
64, -2.521296116000000e-02, 7.355464105000000e-03, -1.350858865000000e-02, 1.149997859656843e+00, 1.055889251100447e+02, 7.270144362986800e-02, 4.443089191440400e-01, 2.389279831386723e+05, 0.000000000000000e+00, -1.025596662956520e+02, -5.584402365071993e+01
65, -2.521296116000000e-02, 7.993362197000000e-03, -1.314119402000000e-02, 1.148992208150226e+00, 1.086732498795566e+02, -2.110911441909338e-01, 1.002103973553331e-01, 2.388623541040172e+05, 0.000000000000000e+00, -9.977033932539045e+01, -6.068706219021630e+01
66, -2.521296116000000e-02, 8.612951653000000e-03, -1.274369975000000e-02, 1.148041666631172e+00, 1.115472563610855e+02, -1.768781466991242e-01, -2.094544425332286e-01, 2.387559915675519e+05, 0.000000000000000e+00, -9.675249040409446e+01, -6.539109822936717e+01
67, -2.521296116000000e-02, 9.156059180000000e-03, -1.235926372000000e-02, 1.147245662579415e+00, 1.134085889644768e+02, 2.951264805326654e-02, -3.487017651021588e-01, 2.386157775097010e+05, 0.000000000000000e+00, -9.383378202008979e+01, -6.951446952854261e+01
68, -2.521296116000000e-02, 9.591081838999999e-03, -1.202480639000000e-02, 1.146632808899817e+00, 1.141164261173535e+02, 2.708307071850327e-01, -3.040910811963437e-01, 2.384520760271191e+05, 0.000000000000000e+00, -9.129452103260427e+01, -7.281724081679906e+01
69, -2.521296116000000e-02, 9.915279635000000e-03, -1.175891361000000e-02, 1.146426318183698e+00, 1.134458406005223e+02, 2.991337698307736e-01, -3.766101152558315e-01, 2.382958197419033e+05, 0.000000000000000e+00, -8.927581460117975e+01, -7.527860955286950e+01
70, -2.521296116000000e-02, 1.014429881000000e-02, -1.156192117000000e-02, 1.147102760690141e+00, 1.119920815134400e+02, 1.288420159218560e-01, -4.820459537229102e-01, 2.383005897337279e+05, 0.000000000000000e+00, -8.778021210467718e+01, -7.701736485676319e+01
71, -2.521296116000000e-02, 1.030012281000000e-02, -1.142332218000000e-02, 1.147883247436736e+00, 1.094704597743526e+02, -3.501926833195735e-01, -8.309598767412277e-01, 2.382603972795278e+05, 0.000000000000000e+00, -8.672794331986120e+01, -7.820040905589597e+01
72, -2.521296116000000e-02, 1.040349176000000e-02, -1.132926206000000e-02, 1.148951686049672e+00, 1.068666115963294e+02, -9.069687316071487e-01, -1.297718470224639e+00, 2.382903474381774e+05, 0.000000000000000e+00, -8.601382175106733e+01, -7.898520495811867e+01
73, -2.521296116000000e-02, 1.050600179000000e-02, -1.123426660000000e-02, 1.150067745208156e+00, 1.044129430312230e+02, -1.298629288668701e+00, -1.593502768887412e+00, 2.384090440151974e+05, 0.000000000000000e+00, -8.529259891057453e+01, -7.976347978320614e+01
74, -2.521296116000000e-02, 1.065735021000000e-02, -1.109079375000000e-02, 1.150752302053501e+00, 1.030026279746244e+02, -1.103032008450175e+00, -1.116331313713016e+00, 2.385830679530972e+05, 0.000000000000000e+00, -8.420332689262125e+01, -8.091254456352826e+01
